Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
70.75,1.805,290.6556
70.76,1.805,290.67365
70.77,1.805,290.6917
70.78,1.805,290.70975
70.79,1.805,290.7278
70.79,1.805,290.7278
70.8,1.806,290.74586
70.81,1.806,290.76392
70.82,1.806,290.78198
70.83,1.806,290.80004
70.84,1.806,290.8181
70.84,1.805,290.8181
70.85,1.805,290.83615
70.86,1.805,290.8542
70.87,1.805,290.87225
70.88,1.805,290.8903
70.89,1.805,290.90835
70.89,1.805,290.90835
70.9,1.805,290.9264
70.91,1.805,290.94445
70.92,1.806,290.96251
70.93,1.806,290.98057
70.94,1.806,290.99863
70.94,1.806,290.99863
70.95,1.805,291.01668
70.96,1.805,291.03473
70.97,1.805,291.05278
70.98,1.805,291.07083
70.99,1.805,291.08888
70.99,1.805,291.08888
71,1.805,291.10693
71.01,1.805,291.12498
71.02,1.805,291.14303
71.03,1.805,291.16108
71.04,1.805,291.17913
71.04,1.805,291.17913
71.05,1.805,291.19718
71.06,1.805,291.21523
71.07,1.805,291.23328
71.08,1.805,291.25133
71.09,1.805,291.26938
71.09,1.805,291.26938
71.1,1.805,291.28743
71.11,1.805,291.30548
71.12,1.806,291.32354
71.13,1.806,291.3416
71.14,1.806,291.35966
71.14,1.806,291.35966
71.15,1.806,291.37772
71.16,1.807,291.39579
71.17,1.807,291.41386
71.18,1.807,291.43193
71.18,1.807,291.43193
71.19,1.807,291.45
71.2,1.807,291.46807
71.21,1.808,291.48615
71.22,1.808,291.50423
71.23,1.808,291.52231
71.24,1.808,291.54039
71.24,1.807,291.54039
71.25,1.807,291.55846
71.26,1.807,291.57653
71.27,1.807,291.5946
71.28,1.807,291.61267
71.29,1.806,291.63073
71.29,1.806,291.63073
71.3,1.806,291.64879
71.31,1.806,291.66685
71.32,1.807,291.68492
71.33,1.807,291.70299
71.34,1.807,291.72106
71.34,1.807,291.72106
71.35,1.807,291.73913
71.36,1.806,291.75719
71.37,1.806,291.77525
71.38,1.806,291.79331
71.39,1.806,291.81137
71.39,1.806,291.81137
71.4,1.806,291.82943
71.41,1.806,291.84749
71.42,1.807,291.86556
71.43,1.807,291.88363
71.44,1.807,291.9017
71.44,1.806,291.9017
71.45,1.806,291.91976
71.46,1.806,291.93782
71.47,1.806,291.95588
71.48,1.806,291.97394
71.49,1.807,291.99201
71.49,1.807,291.99201
71.5,1.807,292.01008
71.51,1.807,292.02815
71.52,1.807,292.04622
71.53,1.807,292.06429
71.54,1.807,292.08236
71.54,1.807,292.08236
71.55,1.807,292.10043
71.56,1.808,292.11851
71.57,1.808,292.13659
71.58,1.808,292.15467
71.59,1.808,292.17275
71.59,1.808,292.17275
71.6,1.808,292.19083
71.61,1.807,292.2089
71.62,1.807,292.22697
71.63,1.807,292.24504
71.64,1.807,292.26311
71.64,1.807,292.26311
71.65,1.806,292.28117
71.66,1.806,292.29923
71.67,1.806,292.31729
71.68,1.806,292.33535
71.69,1.806,292.35341
71.69,1.806,292.35341
71.7,1.806,292.37147
71.71,1.806,292.38953
71.72,1.806,292.40759
71.73,1.806,292.42565
71.74,1.807,292.44372
71.74,1.807,292.44372
71.75,1.807,292.46179
71.76,1.807,292.47986
71.77,1.807,292.49793
71.78,1.807,292.516
71.79,1.807,292.53407
71.79,1.806,292.53407
71.8,1.806,292.55213
71.81,1.806,292.57019
71.82,1.806,292.58825
71.83,1.806,292.60631
71.84,1.806,292.62437
71.84,1.806,292.62437
71.85,1.806,292.64243
71.86,1.806,292.66049
71.87,1.806,292.67855
71.88,1.806,292.69661
71.89,1.807,292.71468
71.89,1.807,292.71468
71.9,1.808,292.73276
71.91,1.808,292.75084
71.92,1.808,292.76892
71.93,1.808,292.787
71.94,1.808,292.80508
71.94,1.808,292.80508
71.95,1.808,292.82316
71.96,1.808,292.84124
71.97,1.808,292.85932
71.98,1.808,292.8774
71.99,1.808,292.89548
71.99,1.808,292.89548
72,1.808,292.91356
72.01,1.808,292.93164
72.02,1.808,292.94972
72.03,1.808,292.9678
72.04,1.808,292.98588
72.04,1.808,292.98588
72.05,1.808,293.00396
72.06,1.809,293.02205
72.07,1.809,293.04014
72.08,1.809,293.05823
72.09,1.808,293.07631
72.09,1.808,293.07631
72.1,1.808,293.09439
72.11,1.808,293.11247
72.12,1.808,293.13055
72.13,1.808,293.14863
72.14,1.808,293.16671
72.14,1.809,293.16671
72.15,1.809,293.1848
72.16,1.809,293.20289
72.17,1.809,293.22098
72.18,1.809,293.23907
72.19,1.809,293.25716
72.19,1.809,293.25716
72.2,1.809,293.27525
72.21,1.809,293.29334
72.22,1.809,293.31143
72.23,1.808,293.32951
72.24,1.808,293.34759
72.24,1.808,293.34759
72.25,1.808,293.36567
72.26,1.808,293.38375
72.27,1.808,293.40183
72.28,1.808,293.41991
72.29,1.808,293.43799
72.29,1.808,293.43799
72.3,1.808,293.45607
72.31,1.808,293.47415
72.32,1.808,293.49223
72.33,1.808,293.51031
72.34,1.808,293.52839
72.35,1.808,293.54647
72.35,1.808,293.54647
72.36,1.809,293.56456
72.37,1.809,293.58265
72.38,1.809,293.60074
72.39,1.809,293.61883
72.4,1.809,293.63692
72.4,1.809,293.63692
72.41,1.809,293.65501
72.42,1.809,293.6731
72.43,1.809,293.69119
72.44,1.809,293.70928
72.45,1.809,293.72737
72.45,1.809,293.72737
72.46,1.81,293.74547
72.47,1.81,293.76357
72.48,1.81,293.78167
72.49,1.81,293.79977
72.5,1.81,293.81787
72.5,1.81,293.81787
72.51,1.81,293.83597
72.52,1.81,293.85407
72.53,1.81,293.87217
72.54,1.81,293.89027
72.54,1.81,293.89027
72.55,1.81,293.90837
72.56,1.809,293.92646
72.57,1.809,293.94455
72.58,1.809,293.96264
72.59,1.809,293.98073
72.6,1.809,293.99882
72.6,1.809,293.99882
72.61,1.81,294.01692
72.62,1.81,294.03502
72.63,1.81,294.05312
72.64,1.81,294.07122
72.64,1.81,294.07122
72.65,1.81,294.08932
72.66,1.81,294.10742
72.67,1.81,294.12552
72.68,1.81,294.14362
72.69,1.81,294.16172
72.69,1.81,294.16172
72.7,1.81,294.17982
72.71,1.81,294.19792
72.72,1.81,294.21602
72.73,1.811,294.23413
72.74,1.811,294.25224
72.75,1.811,294.27035
72.75,1.811,294.27035
72.76,1.811,294.28846
72.77,1.811,294.30657
72.78,1.811,294.32468
72.79,1.811,294.34279
72.79,1.811,294.34279
72.8,1.811,294.3609
72.81,1.811,294.37901
72.82,1.811,294.39712
72.83,1.811,294.41523
72.84,1.811,294.43334
72.85,1.812,294.45146
72.85,1.812,294.45146
72.86,1.812,294.46958
72.87,1.812,294.4877
72.88,1.813,294.50583
72.89,1.813,294.52396
72.89,1.813,294.52396
72.9,1.812,294.54208
72.91,1.812,294.5602
72.92,1.812,294.57832
72.93,1.812,294.59644
72.94,1.811,294.61455
72.95,1.811,294.63266
72.95,1.811,294.63266
72.96,1.811,294.65077
72.97,1.812,294.66889
72.98,1.812,294.68701
72.99,1.812,294.70513
72.99,1.812,294.70513
73,1.812,294.72325
73.01,1.812,294.74137
73.02,1.812,294.75949
73.03,1.812,294.77761
73.04,1.812,294.79573
73.05,1.812,294.81385
73.05,1.812,294.81385
73.06,1.812,294.83197
73.07,1.812,294.85009
73.08,1.812,294.86821
73.09,1.812,294.88633
73.1,1.812,294.90445
73.1,1.812,294.90445
73.11,1.812,294.92257
73.12,1.812,294.94069
73.13,1.812,294.95881
73.14,1.812,294.97693
73.14,1.812,294.97693
73.15,1.812,294.99505
73.16,1.812,295.01317
73.17,1.812,295.03129
73.18,1.812,295.04941
73.19,1.812,295.06753
73.2,1.813,295.08566
73.2,1.813,295.08566
73.21,1.812,295.10378
73.22,1.813,295.12191
73.23,1.813,295.14004
73.24,1.813,295.15817
73.25,1.813,295.1763
73.25,1.813,295.1763
73.26,1.813,295.19443
73.27,1.813,295.21256
73.28,1.813,295.23069
73.29,1.813,295.24882
73.3,1.813,295.26695
73.3,1.813,295.26695
73.31,1.814,295.28509
73.32,1.814,295.30323
73.33,1.814,295.32137
73.34,1.814,295.33951
73.35,1.814,295.35765
73.35,1.814,295.35765
73.36,1.814,295.37579
73.37,1.814,295.39393
73.38,1.814,295.41207
73.39,1.814,295.43021
73.39,1.813,295.43021
73.4,1.813,295.44834
73.41,1.813,295.46647
73.42,1.813,295.4846
73.43,1.813,295.50273
73.44,1.813,295.52086
73.44,1.813,295.52086
73.45,1.813,295.53899
73.46,1.813,295.55712
73.47,1.814,295.57526
73.48,1.814,295.5934
73.49,1.814,295.61154
73.49,1.813,295.61154
73.5,1.813,295.62967
73.51,1.813,295.6478
73.52,1.813,295.66593
73.53,1.813,295.68406
73.54,1.813,295.70219
73.55,1.813,295.72032
73.55,1.813,295.72032
73.56,1.813,295.73845
73.57,1.813,295.75658
73.58,1.814,295.77472
73.59,1.814,295.79286
73.59,1.814,295.79286
73.6,1.814,295.811
73.61,1.814,295.82914
73.62,1.814,295.84728
73.63,1.814,295.86542
73.64,1.814,295.88356
73.65,1.814,295.9017
73.65,1.815,295.9017
73.66,1.815,295.91985
73.67,1.815,295.938
73.68,1.815,295.95615
73.69,1.815,295.9743
73.69,1.815,295.9743
73.7,1.815,295.99245
73.71,1.814,296.01059
73.72,1.814,296.02873
73.73,1.814,296.04687
73.74,1.814,296.06501
73.75,1.814,296.08315
73.75,1.814,296.08315
73.76,1.814,296.10129
73.77,1.814,296.11943
73.78,1.814,296.13757
73.79,1.814,296.15571
73.79,1.814,296.15571
73.8,1.814,296.17385
73.81,1.814,296.19199
73.82,1.814,296.21013
73.83,1.814,296.22827
73.84,1.814,296.24641
73.84,1.814,296.24641
73.85,1.814,296.26455
73.86,1.814,296.28269
73.87,1.814,296.30083
73.88,1.813,296.31896
73.89,1.813,296.33709
73.89,1.813,296.33709
73.9,1.813,296.35522
73.91,1.813,296.37335
73.92,1.813,296.39148
73.93,1.813,296.40961
73.94,1.813,296.42774
73.95,1.813,296.44587
73.95,1.813,296.44587
73.96,1.814,296.46401
73.97,1.814,296.48215
73.98,1.813,296.50028
73.99,1.813,296.51841
73.99,1.813,296.51841
74,1.813,296.53654
74.01,1.813,296.55467
74.02,1.813,296.5728
74.03,1.813,296.59093
74.04,1.813,296.60906
74.04,1.813,296.60906
74.05,1.814,296.6272
74.06,1.814,296.64534
74.07,1.814,296.66348
74.08,1.814,296.68162
74.09,1.814,296.69976
74.09,1.814,296.69976
74.1,1.814,296.7179
74.11,1.814,296.73604
74.12,1.814,296.75418
74.13,1.814,296.77232
74.14,1.814,296.79046
74.14,1.814,296.79046
74.15,1.814,296.8086
74.16,1.814,296.82674
74.17,1.814,296.84488
74.18,1.814,296.86302
74.19,1.813,296.88115
74.19,1.813,296.88115
74.2,1.813,296.89928
74.21,1.813,296.91741
74.22,1.813,296.93554
74.23,1.813,296.95367
74.24,1.813,296.9718
74.24,1.813,296.9718
74.25,1.814,296.98994
74.26,1.814,297.00808
74.27,1.814,297.02622
74.28,1.814,297.04436
74.29,1.814,297.0625
74.29,1.814,297.0625
74.3,1.814,297.08064
74.31,1.813,297.09877
74.32,1.813,297.1169
74.33,1.813,297.13503
74.34,1.813,297.15316
74.34,1.814,297.15316
74.35,1.814,297.1713
74.36,1.814,297.18944
74.37,1.814,297.20758
74.38,1.813,297.22571
74.39,1.813,297.24384
74.39,1.813,297.24384
74.4,1.813,297.26197
74.41,1.813,297.2801
74.42,1.813,297.29823
74.43,1.814,297.31637
74.44,1.814,297.33451
74.44,1.814,297.33451
74.45,1.814,297.35265
74.46,1.814,297.37079
74.47,1.813,297.38892
74.48,1.813,297.40705
74.49,1.813,297.42518
74.49,1.813,297.42518
74.5,1.814,297.44332
74.51,1.814,297.46146
74.52,1.814,297.4796
74.53,1.814,297.49774
74.54,1.815,297.51589
74.54,1.815,297.51589
74.55,1.815,297.53404
74.56,1.815,297.55219
74.57,1.815,297.57034
74.58,1.815,297.58849
74.59,1.815,297.60664
74.6,1.814,297.62478
74.6,1.814,297.62478
74.61,1.814,297.64292
74.62,1.814,297.66106
74.63,1.814,297.6792
74.64,1.814,297.69734
74.64,1.814,297.69734
74.65,1.814,297.71548
74.66,1.814,297.73362
74.67,1.814,297.75176
74.68,1.814,297.7699
74.69,1.814,297.78804
74.69,1.814,297.78804
74.7,1.815,297.80619
74.71,1.815,297.82434
74.72,1.815,297.84249
74.73,1.815,297.86064
74.74,1.815,297.87879
74.74,1.815,297.87879
74.75,1.815,297.89694
74.76,1.815,297.91509
74.77,1.815,297.93324
74.78,1.815,297.95139
74.79,1.815,297.96954
74.79,1.815,297.96954
74.8,1.815,297.98769
74.81,1.815,298.00584
74.82,1.815,298.02399
74.83,1.815,298.04214
74.84,1.815,298.06029
74.84,1.815,298.06029
74.85,1.815,298.07844
74.86,1.815,298.09659
74.87,1.814,298.11473
74.88,1.814,298.13287
74.89,1.815,298.15102
74.9,1.815,298.16917
74.9,1.815,298.16917
74.91,1.815,298.18732
74.92,1.815,298.20547
74.93,1.815,298.22362
74.94,1.815,298.24177
74.94,1.816,298.24177
74.95,1.816,298.25993
74.96,1.816,298.27809
74.97,1.815,298.29624
74.98,1.815,298.31439
74.99,1.815,298.33254
74.99,1.816,298.33254
75,1.816,298.3507
75.01,1.815,298.36885
75.02,1.815,298.387
75.03,1.815,298.40515
75.04,1.815,298.4233
75.04,1.815,298.4233
75.05,1.815,298.44145
75.06,1.814,298.45959
75.07,1.814,298.47773
75.08,1.815,298.49588
75.09,1.815,298.51403
75.1,1.815,298.53218
75.1,1.815,298.53218
75.11,1.815,298.55033
75.12,1.815,298.56848
75.13,1.815,298.58663
75.14,1.815,298.60478
75.15,1.815,298.62293
75.15,1.816,298.62293
75.16,1.815,298.64108
75.17,1.815,298.65923
75.18,1.815,298.67738
75.19,1.815,298.69553
75.19,1.816,298.69553
75.2,1.816,298.71369
75.21,1.816,298.73185
75.22,1.816,298.75001
75.23,1.816,298.76817
75.24,1.816,298.78633
75.24,1.816,298.78633
75.25,1.816,298.80449
75.26,1.815,298.82264
75.27,1.815,298.84079
75.28,1.815,298.85894
75.29,1.815,298.87709
75.29,1.816,298.87709
75.3,1.816,298.89525
75.31,1.816,298.91341
75.32,1.816,298.93157
75.33,1.816,298.94973
75.34,1.816,298.96789
75.35,1.816,298.98605
75.35,1.815,298.98605
75.36,1.815,299.0042
75.37,1.815,299.02235
75.38,1.815,299.0405
75.39,1.815,299.05865
75.4,1.815,299.0768
75.4,1.816,299.0768
75.41,1.816,299.09496
75.42,1.816,299.11312
75.43,1.816,299.13128
75.44,1.816,299.14944
75.44,1.816,299.14944
75.45,1.816,299.1676
75.46,1.816,299.18576
75.47,1.816,299.20392
75.48,1.816,299.22208
75.49,1.816,299.24024
75.49,1.816,299.24024
75.5,1.816,299.2584
75.51,1.815,299.27655
75.52,1.815,299.2947
75.53,1.815,299.31285
75.54,1.815,299.331
75.55,1.815,299.34915
75.55,1.815,299.34915
75.56,1.815,299.3673
75.57,1.815,299.38545
75.58,1.816,299.40361
75.59,1.816,299.42177
75.6,1.816,299.43993
75.6,1.816,299.43993
75.61,1.817,299.4581
75.62,1.817,299.47627
75.63,1.817,299.49444
75.64,1.817,299.51261
75.65,1.817,299.53078
75.65,1.817,299.53078
75.66,1.817,299.54895
75.67,1.817,299.56712
75.68,1.817,299.58529
75.69,1.816,299.60345
75.7,1.816,299.62161
75.7,1.816,299.62161
75.71,1.816,299.63977
75.72,1.816,299.65793
75.73,1.816,299.67609
75.74,1.817,299.69426
75.74,1.817,299.69426
75.75,1.817,299.71243
75.76,1.817,299.7306
75.77,1.817,299.74877
75.78,1.817,299.76694
75.79,1.817,299.78511
75.8,1.817,299.80328
75.8,1.817,299.80328
75.81,1.817,299.82145
75.82,1.817,299.83962
75.83,1.817,299.85779
75.84,1.817,299.87596
75.84,1.818,299.87596
75.85,1.818,299.89414
75.86,1.818,299.91232
75.87,1.819,299.93051
75.88,1.819,299.9487
75.89,1.819,299.96689
75.9,1.819,299.98508
75.9,1.819,299.98508
75.91,1.819,300.00327
75.92,1.819,300.02146
75.93,1.819,300.03965
75.94,1.819,300.05784
75.95,1.819,300.07603
75.95,1.818,300.07603
75.96,1.818,300.09421
75.97,1.818,300.11239
75.98,1.818,300.13057
75.99,1.818,300.14875
76,1.818,300.16693
76,1.818,300.16693
76.01,1.818,300.18511
76.02,1.818,300.20329
76.03,1.818,300.22147
76.04,1.818,300.23965
76.05,1.818,300.25783
76.05,1.818,300.25783
76.06,1.818,300.27601
76.07,1.819,300.2942
76.08,1.819,300.31239
76.09,1.819,300.33058
76.1,1.819,300.34877
76.1,1.819,300.34877
76.11,1.819,300.36696
76.12,1.819,300.38515
76.13,1.819,300.40334
76.14,1.819,300.42153
76.15,1.818,300.43971
76.15,1.818,300.43971
76.16,1.818,300.45789
76.17,1.818,300.47607
76.18,1.818,300.49425
76.19,1.819,300.51244
76.19,1.819,300.51244
76.2,1.819,300.53063
76.21,1.82,300.54883
76.22,1.82,300.56703
76.23,1.82,300.58523
76.24,1.82,300.60343
76.25,1.821,300.62164
76.25,1.821,300.62164
76.26,1.821,300.63985
76.27,1.821,300.65806
76.28,1.821,300.67627
76.29,1.821,300.69448
76.3,1.82,300.71268
76.3,1.82,300.71268
76.31,1.82,300.73088
76.32,1.82,300.74908
76.33,1.82,300.76728
76.34,1.82,300.78548
76.35,1.821,300.80369
76.35,1.821,300.80369
76.36,1.821,300.8219
76.37,1.821,300.84011
76.38,1.822,300.85833
76.39,1.822,300.87655
76.39,1.821,300.87655
76.4,1.821,300.89476
76.41,1.821,300.91297
76.42,1.821,300.93118
76.43,1.821,300.94939
76.44,1.821,300.9676
76.45,1.821,300.98581
76.45,1.822,300.98581
76.46,1.822,301.00403
76.47,1.822,301.02225
76.48,1.822,301.04047
76.49,1.822,301.05869
76.5,1.822,301.07691
76.5,1.822,301.07691
76.51,1.822,301.09513
76.52,1.821,301.11334
76.53,1.821,301.13155
76.54,1.821,301.14976
76.55,1.82,301.16796
76.55,1.82,301.16796
76.56,1.82,301.18616
76.57,1.82,301.20436
76.58,1.82,301.22256
76.59,1.82,301.24076
76.59,1.82,301.24076
76.6,1.821,301.25897
76.61,1.821,301.27718
76.62,1.821,301.29539
76.63,1.821,301.3136
76.64,1.821,301.33181
76.64,1.821,301.33181
76.65,1.821,301.35002
76.66,1.82,301.36822
76.67,1.82,301.38642
76.68,1.82,301.40462
76.69,1.82,301.42282
76.7,1.82,301.44102
76.7,1.82,301.44102
76.71,1.82,301.45922
76.72,1.821,301.47743
76.73,1.821,301.49564
76.74,1.821,301.51385
76.75,1.821,301.53206
76.75,1.821,301.53206
76.76,1.82,301.55026
76.77,1.82,301.56846
76.78,1.82,301.58666
76.79,1.82,301.60486
76.8,1.82,301.62306
76.8,1.82,301.62306
76.81,1.82,301.64126
76.82,1.82,301.65946
76.83,1.82,301.67766
76.84,1.82,301.69586
76.84,1.82,301.69586
76.85,1.821,301.71407
76.86,1.821,301.73228
76.87,1.821,301.75049
76.88,1.821,301.7687
76.89,1.821,301.78691
76.9,1.821,301.80512
76.9,1.821,301.80512
76.91,1.82,301.82332
76.92,1.82,301.84152
76.93,1.82,301.85972
76.94,1.82,301.87792
76.95,1.821,301.89613
76.95,1.821,301.89613
76.96,1.821,301.91434
76.97,1.821,301.93255
76.98,1.822,301.95077
76.99,1.822,301.96899
77,1.822,301.98721
77,1.822,301.98721
77.01,1.822,302.00543
77.02,1.822,302.02365
77.03,1.823,302.04188
77.04,1.823,302.06011
77.04,1.823,302.06011
77.05,1.823,302.07834
77.06,1.823,302.09657
77.07,1.823,302.1148
77.08,1.823,302.13303
77.09,1.823,302.15126
77.1,1.823,302.16949
77.1,1.823,302.16949
77.11,1.823,302.18772
77.12,1.823,302.20595
77.13,1.823,302.22418
77.14,1.823,302.24241
77.14,1.823,302.24241
77.15,1.824,302.26065
77.16,1.824,302.27889
77.17,1.824,302.29713
77.18,1.823,302.31536
77.19,1.823,302.33359
77.2,1.823,302.35182
77.2,1.822,302.35182
77.21,1.822,302.37004
77.22,1.822,302.38826
77.23,1.822,302.40648
77.24,1.822,302.4247
77.25,1.822,302.44292
77.25,1.822,302.44292
77.26,1.822,302.46114
77.27,1.823,302.47937
77.28,1.823,302.4976
77.29,1.823,302.51583
77.3,1.824,302.53407
77.3,1.824,302.53407
77.31,1.824,302.55231
77.32,1.824,302.57055
77.33,1.824,302.58879
77.34,1.824,302.60703
77.35,1.824,302.62527
77.35,1.824,302.62527
77.36,1.823,302.6435
77.37,1.823,302.66173
77.38,1.823,302.67996
77.39,1.823,302.69819
77.4,1.823,302.71642
77.4,1.823,302.71642
77.41,1.824,302.73466
77.42,1.824,302.7529
77.43,1.824,302.77114
77.44,1.824,302.78938
77.45,1.824,302.80762
77.46,1.824,302.82586
77.46,1.824,302.82586
77.47,1.823,302.84409
77.48,1.823,302.86232
77.49,1.823,302.88055
77.5,1.823,302.89878
77.5,1.823,302.89878
77.51,1.823,302.91701
77.52,1.823,302.93524
77.53,1.823,302.95347
77.54,1.823,302.9717
77.54,1.824,302.9717
77.55,1.824,302.98994
77.56,1.824,303.00818
77.57,1.825,303.02643
77.58,1.825,303.04468
77.59,1.825,303.06293
77.6,1.825,303.08118
77.6,1.825,303.08118
77.61,1.824,303.09942
77.62,1.824,303.11766
77.63,1.824,303.1359
77.64,1.824,303.15414
77.64,1.824,303.15414
77.65,1.824,303.17238
77.66,1.824,303.19062
77.67,1.824,303.20886
77.68,1.824,303.2271
77.69,1.824,303.24534
77.7,1.824,303.26358
77.7,1.824,303.26358
77.71,1.824,303.28182
77.72,1.824,303.30006
77.73,1.824,303.3183
77.74,1.824,303.33654
77.74,1.824,303.33654
77.75,1.824,303.35478
77.76,1.824,303.37302
77.77,1.824,303.39126
77.78,1.824,303.4095
77.79,1.824,303.42774
77.8,1.824,303.44598
77.8,1.824,303.44598
77.81,1.824,303.46422
77.82,1.824,303.48246
77.83,1.824,303.5007
77.84,1.824,303.51894
77.84,1.824,303.51894
77.85,1.824,303.53718
77.86,1.824,303.55542
77.87,1.824,303.57366
77.88,1.824,303.5919
77.89,1.824,303.61014
77.9,1.824,303.62838
77.9,1.824,303.62838
77.91,1.824,303.64662
77.92,1.824,303.66486
77.93,1.824,303.6831
77.94,1.824,303.70134
77.95,1.824,303.71958
77.95,1.824,303.71958
77.96,1.824,303.73782
77.97,1.824,303.75606
77.98,1.824,303.7743
77.99,1.824,303.79254
78,1.824,303.81078
78,1.824,303.81078
78.01,1.824,303.82902
78.02,1.824,303.84726
78.03,1.824,303.8655
78.04,1.824,303.88374
78.05,1.824,303.90198
78.05,1.824,303.90198
78.06,1.824,303.92022
78.07,1.824,303.93846
78.08,1.825,303.95671
78.09,1.825,303.97496
78.09,1.825,303.97496
78.1,1.825,303.99321
78.11,1.824,304.01145
78.12,1.824,304.02969
78.13,1.824,304.04793
78.14,1.824,304.06617
78.15,1.824,304.08441
78.15,1.824,304.08441
78.16,1.824,304.10265
78.17,1.825,304.1209
78.18,1.825,304.13915
78.19,1.825,304.1574
78.2,1.825,304.17565
78.2,1.825,304.17565
78.21,1.825,304.1939
78.22,1.825,304.21215
78.23,1.825,304.2304
78.24,1.825,304.24865
78.24,1.825,304.24865
78.25,1.825,304.2669
78.26,1.824,304.28514
78.27,1.824,304.30338
78.28,1.824,304.32162
78.29,1.824,304.33986
78.3,1.824,304.3581
78.3,1.824,304.3581
78.31,1.824,304.37634
78.32,1.824,304.39458
78.33,1.824,304.41282
78.34,1.824,304.43106
78.35,1.824,304.4493
78.35,1.824,304.4493
78.36,1.824,304.46754
78.37,1.824,304.48578
78.38,1.824,304.50402
78.39,1.824,304.52226
78.4,1.825,304.54051
78.4,1.825,304.54051
78.41,1.825,304.55876
78.42,1.825,304.57701
78.43,1.825,304.59526
78.44,1.825,304.61351
78.45,1.825,304.63176
78.45,1.825,304.63176
78.46,1.825,304.65001
78.47,1.825,304.66826
78.48,1.825,304.68651
78.49,1.825,304.70476
78.5,1.825,304.72301
78.5,1.826,304.72301
78.51,1.826,304.74127
78.52,1.826,304.75953
78.53,1.826,304.77779
78.54,1.826,304.79605
78.55,1.826,304.81431
78.55,1.826,304.81431
78.56,1.826,304.83257
78.57,1.826,304.85083
78.58,1.825,304.86908
78.59,1.825,304.88733
78.59,1.825,304.88733
78.6,1.825,304.90558
78.61,1.825,304.92383
78.62,1.825,304.94208
78.63,1.825,304.96033
78.64,1.825,304.97858
78.65,1.825,304.99683
78.65,1.826,304.99683
78.66,1.826,305.01509
78.67,1.826,305.03335
78.68,1.826,305.05161
78.69,1.826,305.06987
78.69,1.826,305.06987
78.7,1.826,305.08813
78.71,1.826,305.10639
78.72,1.826,305.12465
78.73,1.826,305.14291
78.74,1.826,305.16117
78.74,1.826,305.16117
78.75,1.826,305.17943
78.76,1.826,305.19769
78.77,1.826,305.21595
78.78,1.826,305.23421
78.79,1.826,305.25247
78.8,1.826,305.27073
78.8,1.826,305.27073
78.81,1.826,305.28899
78.82,1.826,305.30725
78.83,1.826,305.32551
78.84,1.826,305.34377
78.84,1.826,305.34377
78.85,1.826,305.36203
78.86,1.826,305.38029
78.87,1.826,305.39855
78.88,1.826,305.41681
78.89,1.826,305.43507
78.9,1.826,305.45333
78.9,1.826,305.45333
78.91,1.826,305.47159
78.92,1.826,305.48985
78.93,1.826,305.50811
78.94,1.826,305.52637
78.94,1.826,305.52637
78.95,1.827,305.54464
78.96,1.827,305.56291
78.97,1.826,305.58117
78.98,1.826,305.59943
78.99,1.826,305.61769
78.99,1.826,305.61769
79,1.826,305.63595
79.01,1.826,305.65421
79.02,1.826,305.67247
79.03,1.826,305.69073
79.04,1.826,305.70899
79.05,1.826,305.72725
79.05,1.826,305.72725
79.06,1.826,305.74551
79.07,1.826,305.76377
79.08,1.826,305.78203
79.09,1.826,305.80029
79.1,1.826,305.81855
79.1,1.826,305.81855
79.11,1.826,305.83681
79.12,1.826,305.85507
79.13,1.826,305.87333
79.14,1.826,305.89159
79.14,1.826,305.89159
79.15,1.826,305.90985
79.16,1.826,305.92811
79.17,1.826,305.94637
79.18,1.826,305.96463
79.19,1.826,305.98289
79.2,1.826,306.00115
79.2,1.826,306.00115
79.21,1.826,306.01941
79.22,1.827,306.03768
79.23,1.827,306.05595
79.24,1.827,306.07422
79.25,1.827,306.09249
79.25,1.827,306.09249
79.26,1.827,306.11076
79.27,1.827,306.12903
79.28,1.827,306.1473
79.29,1.827,306.16557
79.3,1.828,306.18385
79.3,1.828,306.18385
79.31,1.828,306.20213
79.32,1.828,306.22041
79.33,1.828,306.23869
79.34,1.828,306.25697
79.35,1.828,306.27525
79.35,1.827,306.27525
79.36,1.827,306.29352
79.37,1.827,306.31179
79.38,1.827,306.33006
79.39,1.827,306.34833
79.4,1.828,306.36661
79.4,1.828,306.36661
79.41,1.828,306.38489
79.42,1.828,306.40317
79.43,1.828,306.42145
79.44,1.827,306.43972
79.45,1.827,306.45799
79.45,1.827,306.45799
79.46,1.827,306.47626
79.47,1.827,306.49453
79.48,1.827,306.5128
79.49,1.827,306.53107
79.5,1.827,306.54934
79.5,1.828,306.54934
79.51,1.828,306.56762
79.52,1.828,306.5859
79.53,1.828,306.60418
79.54,1.829,306.62247
79.55,1.829,306.64076
79.55,1.829,306.64076
79.56,1.829,306.65905
79.57,1.828,306.67733
79.58,1.828,306.69561
79.59,1.828,306.71389
79.6,1.828,306.73217
79.6,1.828,306.73217
79.61,1.828,306.75045
79.62,1.828,306.76873
79.63,1.829,306.78702
79.64,1.829,306.80531
79.65,1.829,306.8236
79.65,1.829,306.8236
79.66,1.829,306.84189
79.67,1.829,306.86018
79.68,1.829,306.87847
79.69,1.829,306.89676
79.7,1.829,306.91505
79.7,1.829,306.91505
79.71,1.829,306.93334
