Temp (K) ,cp (J/g-K),Enthalpy (J/g)
362.05,1.256496636,273.2937129
362.15,1.256186923,273.4193316
362.25,1.256708545,273.5450025
362.35,1.256426,273.6706451
362.45,1.256426,273.7962877
362.55,1.255888077,273.9218765
362.65,1.256426,274.0475191
362.75,1.257083462,274.1732274
362.85,1.256496636,274.2988771
362.95,1.257203,274.4245974
363.05,1.256567273,274.5502541
363.15,1.256605308,274.6759147
363.25,1.256779181,274.8015926
363.35,1.256306462,274.9272232
363.45,1.256072819,275.0528305
363.55,1.256186923,275.1784492
363.65,1.255649,275.3040141
363.75,1.255051308,275.4295192
363.85,1.254872,275.5550064
363.95,1.254095,275.6804159
364.05,1.254801364,275.8058961
364.15,1.254154769,275.9313115
364.25,1.253600545,276.0566716
364.35,1.253377769,276.1820094
364.45,1.253812455,276.3073906
364.55,1.253915692,276.4327822
364.65,1.254095,276.5581917
364.75,1.254095,276.6836012
364.85,1.254095,276.8090107
364.95,1.254453615,276.9344561
365.05,1.254095,277.0598656
365.15,1.254035231,277.1852691
365.25,1.254236273,277.3106927
365.35,1.254274308,277.4361201
365.45,1.254165636,277.5615367
365.55,1.254095,277.6869462
365.65,1.253247364,277.8122709
365.75,1.252899615,277.9375609
365.85,1.252541,278.062815
365.95,1.252720308,278.188087
366.05,1.252470364,278.3133341
366.15,1.252421462,278.4385762
366.25,1.252470364,278.5638232
366.35,1.252959385,278.6891192
366.45,1.253106091,278.8144298
366.55,1.252959385,278.9397257
366.65,1.253035455,279.0650293
366.75,1.252780077,279.1903073
366.85,1.252894181,279.3155967
366.95,1.252839846,279.4408807
367.05,1.252611636,279.5661419
367.15,1.253019154,279.6914438
367.25,1.252541,279.8166979
367.35,1.252780077,279.9419759
367.45,1.252894181,280.0672653
367.55,1.252541,280.1925194
367.65,1.251975909,280.317717
367.75,1.251465154,280.4428635
367.85,1.251764,280.5680399
367.95,1.250987,280.6931386
368.05,1.250704455,280.818209
368.15,1.250987,280.9433077
368.25,1.250987,281.0684064
368.35,1.250329538,281.1934394
368.45,1.250704455,281.3185098
368.55,1.250927231,281.4436026
368.65,1.25021,281.5686236
368.75,1.250747923,281.6936984
368.85,1.249927455,281.8186911
368.95,1.250389308,281.94373
369.05,1.249927455,282.0687228
369.15,1.249731846,282.193696
369.25,1.248938545,282.3185898
369.35,1.249074385,282.4434973
369.45,1.248656,282.5683629
369.55,1.248416923,282.6932046
369.65,1.249009181,282.8181055
369.75,1.248596231,282.9429651
369.85,1.248302819,283.0677954
369.95,1.248476692,283.192643
370.05,1.247879,283.3174309
370.15,1.247998538,283.4422308
370.25,1.248302819,283.5670611
370.35,1.247879,283.691849
370.45,1.247879,283.8166369
370.55,1.247879,283.9414248
370.65,1.247879,284.0662127
370.75,1.247580154,284.1909707
370.85,1.247879,284.3157586
370.95,1.247460615,284.4405047
371.05,1.247102,284.5652149
371.15,1.247102,284.6899251
371.25,1.247102,284.8146353
371.35,1.246564077,284.9392917
371.45,1.246819455,285.0639736
371.55,1.246982462,285.1886719
371.65,1.247102,285.3133821
371.75,1.246444538,285.4380265
371.85,1.247031364,285.5627296
371.95,1.249791615,285.6877088
372.05,1.258403819,285.8135492
372.15,1.276090077,285.9411582
372.25,1.3000675,286.0711649
