Temp (K) ,cp (J/g-K),Enthalpy (J/g)
362.65,1.2242,296.5363387
362.75,1.224961539,296.6588349
362.85,1.224281818,296.7812631
362.95,1.2251,296.9037731
363.05,1.224363636,297.0262094
363.15,1.224407692,297.1486502
363.25,1.224609091,297.2711111
363.35,1.224061539,297.3935173
363.45,1.22379091,297.5158963
363.55,1.223923077,297.6382887
363.65,1.2233,297.7606187
363.75,1.222607692,297.8828794
363.85,1.2224,298.0051194
363.95,1.2215,298.1272694
364.05,1.222318182,298.2495012
364.15,1.221569231,298.3716582
364.25,1.220927272,298.4937509
364.35,1.220669231,298.6158178
364.45,1.221172728,298.7379351
364.55,1.221292308,298.8600643
364.65,1.2215,298.9822143
364.75,1.2215,299.1043643
364.85,1.2215,299.2265143
364.95,1.221915384,299.3487059
365.05,1.2215,299.4708559
365.15,1.221430769,299.5929989
365.25,1.221663636,299.7151653
365.35,1.221707692,299.8373361
365.45,1.221581818,299.9594942
365.55,1.2215,300.0816442
365.65,1.220518182,300.2036961
365.75,1.220115384,300.3257076
365.85,1.2197,300.4476776
365.95,1.219907692,300.5696684
366.05,1.219618182,300.6916302
366.15,1.219561539,300.8135863
366.25,1.219618182,300.9355482
366.35,1.220184616,301.0575666
366.45,1.220354546,301.1796021
366.55,1.220184616,301.3016205
366.65,1.220272728,301.4236478
366.75,1.219976923,301.5456455
366.85,1.220109091,301.6676564
366.95,1.220046154,301.789661
367.05,1.219781818,301.9116392
367.15,1.220253847,302.0336646
367.25,1.2197,302.1556346
367.35,1.219976923,302.2776323
367.45,1.220109091,302.3996432
367.55,1.2197,302.5216132
367.65,1.219045454,302.6435177
367.75,1.218453847,302.7653631
367.85,1.2188,302.8872431
367.95,1.2179,303.0090331
368.05,1.217572728,303.1307904
368.15,1.2179,303.2525804
368.25,1.2179,303.3743704
368.35,1.217138461,303.4960842
368.45,1.217572728,303.6178415
368.55,1.217830769,303.7396246
368.65,1.217,303.8613246
368.75,1.217623077,303.9830869
368.85,1.216672728,304.1047542
368.95,1.217207692,304.2264749
369.05,1.216672728,304.3481422
369.15,1.216446154,304.4697868
369.25,1.215527272,304.5913396
369.35,1.215684616,304.712908
369.45,1.2152,304.834428
369.55,1.214923077,304.9559203
369.65,1.215609091,305.0774812
369.75,1.215130769,305.1989943
369.85,1.21479091,305.3204734
369.95,1.214992308,305.4419726
370.05,1.2143,305.5634026
370.15,1.214438461,305.6848465
370.25,1.21479091,305.8063256
370.35,1.2143,305.9277556
370.45,1.2143,306.0491856
370.55,1.2143,306.1706156
370.65,1.2143,306.2920456
370.75,1.213953847,306.413441
370.85,1.2143,306.534871
370.95,1.213815384,306.6562525
371.05,1.2134,306.7775925
371.15,1.2134,306.8989325
371.25,1.2134,307.0202725
371.35,1.212776923,307.1415502
371.45,1.213072728,307.2628575
371.55,1.213261539,307.3841836
371.65,1.2134,307.5055236
371.75,1.212638461,307.6267875
371.85,1.213318182,307.7481193
371.95,1.216515384,307.8697708
372.05,1.22649091,307.9924199
372.15,1.246976923,308.1171176
372.25,1.27475,308.2445926
