Temp (K) ,cp (J/g-K),Enthalpy (J/g)
364.15,1.314292308,234.5170133
364.25,1.3139,234.6484033
364.35,1.313742308,234.7797776
364.45,1.31405,234.9111826
364.55,1.314123077,235.0425949
364.65,1.31425,235.1740199
364.75,1.31425,235.3054449
364.85,1.31425,235.4368699
364.95,1.314503846,235.5683202
365.05,1.31425,235.6997452
365.15,1.314207692,235.831166
365.25,1.31435,235.962601
365.35,1.314376923,236.0940387
365.45,1.3143,236.2254687
365.55,1.31425,236.3568937
365.65,1.31365,236.4882587
365.75,1.313403846,236.6195991
365.85,1.31315,236.7509141
365.95,1.313276923,236.8822418
366.05,1.3131,237.0135518
366.15,1.313065385,237.1448583
366.25,1.3131,237.2761683
366.35,1.313446154,237.4075129
366.45,1.31355,237.5388679
366.55,1.313446154,237.6702126
366.65,1.3135,237.8015626
366.75,1.313319231,237.9328945
366.85,1.3134,238.0642345
366.95,1.313361538,238.1955706
367.05,1.3132,238.3268906
367.15,1.313488462,238.4582395
367.25,1.31315,238.5895545
367.35,1.313319231,238.7208864
367.45,1.3134,238.8522264
367.55,1.31315,238.9835414
367.65,1.31275,239.1148164
367.75,1.312388462,239.2460552
367.85,1.3126,239.3773152
367.95,1.31205,239.5085202
368.05,1.31185,239.6397052
368.15,1.31205,239.7709102
368.25,1.31205,239.9021152
368.35,1.311584615,240.0332737
368.45,1.31185,240.1644587
368.55,1.312007692,240.2956595
368.65,1.3115,240.4268095
368.75,1.311880769,240.5579976
368.85,1.3113,240.6891276
368.95,1.311626923,240.8202902
369.05,1.3113,240.9514202
369.15,1.311161538,241.0825364
369.25,1.3106,241.2135964
369.35,1.310696154,241.344666
369.45,1.3104,241.475706
369.55,1.310230769,241.6067291
369.65,1.31065,241.7377941
369.75,1.310357692,241.8688299
369.85,1.31015,241.9998449
369.95,1.310273077,242.1308722
370.05,1.30985,242.2618572
370.15,1.309934615,242.3928506
370.25,1.31015,242.5238656
370.35,1.30985,242.6548506
370.45,1.30985,242.7858356
370.55,1.30985,242.9168206
370.65,1.30985,243.0478056
370.75,1.309638462,243.1787695
370.85,1.30985,243.3097545
370.95,1.309553846,243.4407099
371.05,1.3093,243.5716399
371.15,1.3093,243.7025699
371.25,1.3093,243.8334999
371.35,1.308919231,243.9643918
371.45,1.3091,244.0953018
371.55,1.309215385,244.2262233
371.65,1.3093,244.3571533
371.75,1.308834615,244.4880368
371.85,1.30925,244.6189618
371.95,1.311203846,244.7500822
372.05,1.3173,244.8818122
372.15,1.329819231,245.0147941
372.25,1.346791667,245.1494733
