T (K),83vol% Weighted heat capacity (J/g-c),83vol% enthalpy (J/g)
360.65,1.252391364,275.8252956
360.75,1.251629954,275.9504586
360.85,1.2514452,276.0756031
360.95,1.2514452,276.2007476
361.05,1.2514452,276.3258922
361.15,1.252184215,276.4511106
361.25,1.2514452,276.5762551
361.35,1.2506446,276.7013196
361.45,1.2506446,276.826384
361.55,1.250583015,276.9514423
361.65,1.250426255,277.0764849
361.75,1.250583015,277.2015432
361.85,1.250207909,277.326564
361.95,1.249844,277.4515484
362.05,1.249916782,277.5765401
362.15,1.249597662,277.7014999
362.25,1.250135127,277.8265134
362.35,1.249844,277.9514978
362.45,1.249844,278.0764822
362.55,1.249289738,278.2014112
362.65,1.249844,278.3263956
362.75,1.250521431,278.4514477
362.85,1.249916782,278.5764394
362.95,1.2506446,278.7015038
363.05,1.249989564,278.8265028
363.15,1.250028754,278.9515057
363.25,1.250207909,279.0765265
363.35,1.249720831,279.2014986
363.45,1.249480091,279.3264466
363.55,1.249597662,279.4514063
363.65,1.2490434,279.5763107
363.75,1.248427554,279.7011534
363.85,1.2482428,279.8259777
363.95,1.2474422,279.9507219
364.05,1.248170018,280.0755389
364.15,1.247503785,280.2002893
364.25,1.246932727,280.3249826
364.35,1.246703185,280.4496529
364.45,1.247151073,280.574368
364.55,1.247257446,280.6990937
364.65,1.2474422,280.823838
364.75,1.2474422,280.9485822
364.85,1.2474422,281.0733264
364.95,1.247811708,281.1981076
365.05,1.2474422,281.3228518
365.15,1.247380615,281.4475899
365.25,1.247587764,281.5723486
365.35,1.247626954,281.6971113
365.45,1.247514982,281.8218628
365.55,1.2474422,281.9466071
365.65,1.246568818,282.0712639
365.75,1.246210508,282.195885
365.85,1.245841,282.3204691
365.95,1.246025754,282.4450717
366.05,1.245768218,282.5696485
366.15,1.245717831,282.6942203
366.25,1.245768218,282.8187971
366.35,1.246272092,282.9434243
366.45,1.246423255,283.0680666
366.55,1.246272092,283.1926938
366.65,1.246350473,283.3173289
366.75,1.246087338,283.4419376
366.85,1.246204909,283.5665581
366.95,1.246148923,283.691173
367.05,1.245913782,283.8157644
367.15,1.246333677,283.9403977
367.25,1.245841,284.0649818
367.35,1.246087338,284.1895906
367.45,1.246204909,284.3142111
367.55,1.245841,284.4387952
367.65,1.245258745,284.563321
367.75,1.244732477,284.6877943
367.85,1.2450404,284.8122983
367.95,1.2442398,284.9367223
368.05,1.243948673,285.0611172
368.15,1.2442398,285.1855412
368.25,1.2442398,285.3099651
368.35,1.243562369,285.4343214
368.45,1.243948673,285.5587162
368.55,1.244178215,285.6831341
368.65,1.2434392,285.807478
368.75,1.243993462,285.9318773
368.85,1.243148073,286.0561921
368.95,1.243623954,286.1805545
369.05,1.243148073,286.3048693
369.15,1.242946523,286.429164
369.25,1.242129127,286.5533769
369.35,1.242269092,286.6776038
369.45,1.241838,286.8017876
369.55,1.241591662,286.9259468
369.65,1.242201909,287.050167
369.75,1.241776415,287.1743446
369.85,1.241474091,287.298492
369.95,1.241653246,287.4226573
370.05,1.2410374,287.5467611
370.15,1.241160569,287.6708771
370.25,1.241474091,287.7950245
370.35,1.2410374,287.9191283
370.45,1.2410374,288.043232
370.55,1.2410374,288.1673358
370.65,1.2410374,288.2914395
370.75,1.240729477,288.4155125
370.85,1.2410374,288.5396162
370.95,1.240606308,288.6636768
371.05,1.2402368,288.7877005
371.15,1.2402368,288.9117242
371.25,1.2402368,289.0357479
371.35,1.239682538,289.1597161
371.45,1.239945673,289.2837107
371.55,1.240113631,289.4077221
371.65,1.2402368,289.5317457
371.75,1.239559369,289.6557017
371.85,1.240164018,289.7797181
371.95,1.243008108,289.9040189
372.05,1.251881891,290.0292071
372.15,1.270105338,290.1562176
372.25,1.294811033,290.2856987
