Temp (K) ,cp (J/g-K),Enthalpy (J/g)
361.75,1.247744462,279.5073254
361.85,1.247363545,279.6320618
361.95,1.246994,279.7567612
362.05,1.247067909,279.881468
362.15,1.246743846,280.0061424
362.25,1.247289636,280.1308713
362.35,1.246994,280.2555707
362.45,1.246994,280.3802701
362.55,1.246431154,280.5049132
362.65,1.246994,280.6296126
362.75,1.247681923,280.7543808
362.85,1.247067909,280.8790876
362.95,1.247807,281.0038683
363.05,1.247141818,281.1285825
363.15,1.247181615,281.2533007
363.25,1.247363545,281.378037
363.35,1.246868923,281.5027239
363.45,1.246624455,281.6273864
363.55,1.246743846,281.7520607
363.65,1.246181,281.8766788
363.75,1.245555615,282.0012344
363.85,1.245368,282.1257712
363.95,1.244555,282.2502267
364.05,1.245294091,282.3747561
364.15,1.244617538,282.4992179
364.25,1.244037636,282.6236216
364.35,1.243804538,282.7480021
364.45,1.244259364,282.872428
364.55,1.244367385,282.9968648
364.65,1.244555,283.1213203
364.75,1.244555,283.2457758
364.85,1.244555,283.3702313
364.95,1.24493023,283.4947243
365.05,1.244555,283.6191798
365.15,1.244492462,283.743629
365.25,1.244702818,283.8680993
365.35,1.244742615,283.9925736
365.45,1.244628909,284.1170365
365.55,1.244555,284.241492
365.65,1.243668091,284.3658588
365.75,1.24330423,284.4901892
365.85,1.242929,284.6144821
365.95,1.243116615,284.7387938
366.05,1.242855091,284.8630793
366.15,1.242803923,284.9873597
366.25,1.242855091,285.1116452
366.35,1.24336677,285.2359818
366.45,1.243520273,285.3603339
366.55,1.24336677,285.4846706
366.65,1.243446364,285.6090152
366.75,1.243179154,285.7333331
366.85,1.243298545,285.857663
366.95,1.243241692,285.9819871
367.05,1.243002909,286.1062874
367.15,1.243429308,286.2306304
367.25,1.242929,286.3549233
367.35,1.243179154,286.4792412
367.45,1.243298545,286.603571
367.55,1.242929,286.7278639
367.65,1.242337727,286.8520977
367.75,1.241803308,286.976278
367.85,1.242116,287.1004896
367.95,1.241303,287.2246199
368.05,1.241007364,287.3487207
368.15,1.241303,287.472851
368.25,1.241303,287.5969813
368.35,1.240615077,287.7210428
368.45,1.241007364,287.8451435
368.55,1.241240462,287.9692676
368.65,1.24049,288.0933166
368.75,1.241052846,288.2174218
368.85,1.240194364,288.3414413
368.95,1.240677615,288.465509
369.05,1.240194364,288.5895285
369.15,1.239989692,288.7135274
369.25,1.239159636,288.8374434
369.35,1.23930177,288.9613736
369.45,1.238864,289.08526
369.55,1.238613846,289.2091214
369.65,1.239233545,289.3330447
369.75,1.238801462,289.4569249
369.85,1.238494455,289.5807743
369.95,1.238676385,289.7046419
370.05,1.238051,289.828447
370.15,1.238176077,289.9522647
370.25,1.238494455,290.0761141
370.35,1.238051,290.1999192
370.45,1.238051,290.3237243
370.55,1.238051,290.4475294
370.65,1.238051,290.5713345
370.75,1.237738308,290.6951083
370.85,1.238051,290.8189134
370.95,1.23761323,290.9426748
371.05,1.237238,291.0663986
371.15,1.237238,291.1901224
371.25,1.237238,291.3138462
371.35,1.236675154,291.4375137
371.45,1.236942364,291.5612079
371.55,1.237112923,291.6849192
371.65,1.237238,291.808643
371.75,1.236550077,291.932298
371.85,1.237164091,292.0560144
371.95,1.24005223,292.1800196
372.05,1.249063455,292.304926
372.15,1.267569154,292.4316829
372.25,1.2926575,292.5609487
