Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
28.85,1.456,13.94222
28.86,1.456,13.95678
28.86,1.456,13.95678
28.87,1.456,13.97134
28.88,1.456,13.9859
28.89,1.456,14.00046
28.9,1.456,14.01502
28.91,1.456,14.02958
28.91,1.456,14.02958
28.92,1.456,14.04414
28.93,1.456,14.0587
28.94,1.457,14.07327
28.95,1.457,14.08784
28.95,1.458,14.08784
28.96,1.458,14.10242
28.97,1.458,14.117
28.98,1.459,14.13159
28.99,1.459,14.14618
29,1.458,14.16076
29.01,1.458,14.17534
29.01,1.458,14.17534
29.02,1.458,14.18992
29.03,1.458,14.2045
29.04,1.458,14.21908
29.05,1.458,14.23366
29.06,1.458,14.24824
29.06,1.458,14.24824
29.07,1.458,14.26282
29.08,1.458,14.2774
29.09,1.459,14.29199
29.1,1.459,14.30658
29.11,1.459,14.32117
29.11,1.459,14.32117
29.12,1.46,14.33577
29.13,1.46,14.35037
29.14,1.46,14.36497
29.15,1.459,14.37956
29.16,1.459,14.39415
29.16,1.459,14.39415
29.17,1.459,14.40874
29.18,1.459,14.42333
29.19,1.459,14.43792
29.2,1.459,14.45251
29.21,1.459,14.4671
29.21,1.46,14.4671
29.22,1.46,14.4817
29.23,1.46,14.4963
29.24,1.46,14.5109
29.25,1.46,14.5255
29.26,1.46,14.5401
29.26,1.46,14.5401
29.27,1.46,14.5547
29.28,1.46,14.5693
29.29,1.46,14.5839
29.3,1.46,14.5985
29.31,1.46,14.6131
29.31,1.46,14.6131
29.32,1.46,14.6277
29.33,1.46,14.6423
29.34,1.459,14.65689
29.35,1.46,14.67149
29.36,1.46,14.68609
29.36,1.46,14.68609
29.37,1.46,14.70069
29.38,1.46,14.71529
29.39,1.461,14.7299
29.4,1.461,14.74451
29.41,1.461,14.75912
29.42,1.461,14.77373
29.42,1.461,14.77373
29.43,1.461,14.78834
29.44,1.461,14.80295
29.45,1.461,14.81756
29.46,1.461,14.83217
29.46,1.461,14.83217
29.47,1.461,14.84678
29.48,1.461,14.86139
29.49,1.461,14.876
29.5,1.461,14.89061
29.51,1.462,14.90523
29.51,1.462,14.90523
29.52,1.462,14.91985
29.53,1.463,14.93448
29.54,1.463,14.94911
29.55,1.463,14.96374
29.56,1.463,14.97837
29.56,1.463,14.97837
29.57,1.463,14.993
29.58,1.463,15.00763
29.59,1.463,15.02226
29.6,1.463,15.03689
29.61,1.463,15.05152
29.61,1.462,15.05152
29.62,1.463,15.06615
29.63,1.463,15.08078
29.64,1.463,15.09541
29.65,1.463,15.11004
29.66,1.463,15.12467
29.66,1.464,15.12467
29.67,1.464,15.13931
29.68,1.464,15.15395
29.69,1.464,15.16859
29.7,1.464,15.18323
29.71,1.464,15.19787
29.71,1.464,15.19787
29.72,1.464,15.21251
29.73,1.464,15.22715
29.74,1.464,15.24179
29.75,1.463,15.25642
29.76,1.463,15.27105
29.76,1.463,15.27105
29.77,1.464,15.28569
29.78,1.464,15.30033
29.79,1.464,15.31497
29.8,1.464,15.32961
29.81,1.464,15.34425
29.81,1.464,15.34425
29.82,1.465,15.3589
29.83,1.465,15.37355
29.84,1.465,15.3882
29.85,1.464,15.40284
29.86,1.464,15.41748
29.86,1.464,15.41748
29.87,1.465,15.43213
29.88,1.465,15.44678
29.89,1.465,15.46143
29.9,1.466,15.47609
29.91,1.466,15.49075
29.91,1.466,15.49075
29.92,1.466,15.50541
29.93,1.466,15.52007
29.94,1.466,15.53473
29.95,1.466,15.54939
29.96,1.465,15.56404
29.96,1.465,15.56404
29.97,1.465,15.57869
29.98,1.466,15.59335
29.99,1.466,15.60801
30,1.466,15.62267
30.01,1.466,15.63733
30.01,1.466,15.63733
30.02,1.467,15.652
30.03,1.467,15.66667
30.04,1.467,15.68134
30.05,1.467,15.69601
30.06,1.467,15.71068
30.06,1.468,15.71068
30.07,1.468,15.72536
30.08,1.468,15.74004
30.09,1.468,15.75472
30.1,1.468,15.7694
30.11,1.468,15.78408
30.11,1.467,15.78408
30.12,1.467,15.79875
30.13,1.467,15.81342
30.14,1.467,15.82809
30.15,1.468,15.84277
30.16,1.468,15.85745
30.16,1.468,15.85745
30.17,1.468,15.87213
30.18,1.468,15.88681
30.19,1.469,15.9015
30.2,1.469,15.91619
30.21,1.469,15.93088
30.21,1.469,15.93088
30.22,1.469,15.94557
30.23,1.469,15.96026
30.24,1.469,15.97495
30.25,1.47,15.98965
30.26,1.47,16.00435
30.26,1.47,16.00435
30.27,1.47,16.01905
30.28,1.47,16.03375
30.29,1.471,16.04846
30.3,1.471,16.06317
30.31,1.471,16.07788
30.31,1.471,16.07788
30.32,1.471,16.09259
30.33,1.471,16.1073
30.34,1.471,16.12201
30.35,1.471,16.13672
30.36,1.471,16.15143
30.36,1.471,16.15143
30.37,1.471,16.16614
30.38,1.471,16.18085
30.39,1.471,16.19556
30.4,1.471,16.21027
30.41,1.471,16.22498
30.41,1.471,16.22498
30.42,1.471,16.23969
30.43,1.472,16.25441
30.44,1.472,16.26913
30.45,1.472,16.28385
30.46,1.472,16.29857
30.47,1.472,16.31329
30.47,1.472,16.31329
30.48,1.472,16.32801
30.49,1.472,16.34273
30.5,1.472,16.35745
30.51,1.472,16.37217
30.51,1.472,16.37217
30.52,1.472,16.38689
30.53,1.472,16.40161
30.54,1.472,16.41633
30.55,1.472,16.43105
30.56,1.472,16.44577
30.56,1.473,16.44577
30.57,1.473,16.4605
30.58,1.473,16.47523
30.59,1.473,16.48996
30.6,1.474,16.5047
30.61,1.474,16.51944
30.61,1.474,16.51944
30.62,1.474,16.53418
30.63,1.474,16.54892
30.64,1.473,16.56365
30.65,1.473,16.57838
30.66,1.473,16.59311
30.66,1.473,16.59311
30.67,1.473,16.60784
30.68,1.473,16.62257
30.69,1.474,16.63731
30.7,1.474,16.65205
30.71,1.474,16.66679
30.71,1.474,16.66679
30.72,1.474,16.68153
30.73,1.474,16.69627
30.74,1.474,16.71101
30.75,1.474,16.72575
30.76,1.475,16.7405
30.76,1.475,16.7405
30.77,1.475,16.75525
30.78,1.475,16.77
30.79,1.475,16.78475
30.8,1.476,16.79951
30.8,1.476,16.79951
30.81,1.476,16.81427
30.82,1.476,16.82903
30.83,1.477,16.8438
30.84,1.477,16.85857
30.85,1.477,16.87334
30.86,1.478,16.88812
30.86,1.478,16.88812
30.87,1.478,16.9029
30.88,1.478,16.91768
30.89,1.478,16.93246
30.9,1.478,16.94724
30.91,1.478,16.96202
30.91,1.478,16.96202
30.92,1.478,16.9768
30.93,1.477,16.99157
30.94,1.477,17.00634
30.95,1.478,17.02112
30.96,1.478,17.0359
30.96,1.478,17.0359
30.97,1.478,17.05068
30.98,1.477,17.06545
30.99,1.477,17.08022
31,1.477,17.09499
31.01,1.477,17.10976
31.01,1.477,17.10976
31.02,1.478,17.12454
31.03,1.478,17.13932
31.04,1.478,17.1541
31.05,1.478,17.16888
31.06,1.479,17.18367
31.06,1.479,17.18367
31.07,1.479,17.19846
31.08,1.479,17.21325
31.09,1.479,17.22804
31.1,1.479,17.24283
31.11,1.479,17.25762
31.11,1.479,17.25762
31.12,1.479,17.27241
31.13,1.48,17.28721
31.14,1.48,17.30201
31.15,1.48,17.31681
31.16,1.48,17.33161
31.16,1.48,17.33161
31.17,1.48,17.34641
31.18,1.481,17.36122
31.19,1.481,17.37603
31.2,1.481,17.39084
31.21,1.481,17.40565
31.22,1.481,17.42046
31.22,1.481,17.42046
31.23,1.481,17.43527
31.24,1.481,17.45008
31.25,1.481,17.46489
31.26,1.481,17.4797
31.26,1.481,17.4797
31.27,1.481,17.49451
31.28,1.481,17.50932
31.29,1.481,17.52413
31.3,1.482,17.53895
31.31,1.482,17.55377
31.31,1.482,17.55377
31.32,1.483,17.5686
31.33,1.483,17.58343
31.34,1.483,17.59826
31.35,1.484,17.6131
31.36,1.484,17.62794
31.36,1.484,17.62794
31.37,1.484,17.64278
31.38,1.484,17.65762
31.39,1.484,17.67246
31.4,1.484,17.6873
31.41,1.484,17.70214
31.41,1.484,17.70214
31.42,1.484,17.71698
31.43,1.484,17.73182
31.44,1.484,17.74666
31.45,1.484,17.7615
31.46,1.484,17.77634
31.46,1.485,17.77634
31.47,1.485,17.79119
31.48,1.485,17.80604
31.49,1.486,17.8209
31.5,1.486,17.83576
31.51,1.486,17.85062
31.52,1.486,17.86548
31.52,1.486,17.86548
31.53,1.486,17.88034
31.54,1.486,17.8952
31.55,1.487,17.91007
31.56,1.487,17.92494
31.56,1.487,17.92494
31.57,1.487,17.93981
31.58,1.487,17.95468
31.59,1.487,17.96955
31.6,1.487,17.98442
31.61,1.487,17.99929
31.61,1.487,17.99929
31.62,1.487,18.01416
31.63,1.487,18.02903
31.64,1.487,18.0439
31.65,1.487,18.05877
31.66,1.488,18.07365
31.66,1.488,18.07365
31.67,1.488,18.08853
31.68,1.489,18.10342
31.69,1.489,18.11831
31.7,1.489,18.1332
31.71,1.489,18.14809
31.71,1.489,18.14809
31.72,1.489,18.16298
31.73,1.489,18.17787
31.74,1.489,18.19276
31.75,1.489,18.20765
31.76,1.489,18.22254
31.76,1.489,18.22254
31.77,1.489,18.23743
31.78,1.489,18.25232
31.79,1.489,18.26721
31.8,1.49,18.28211
31.81,1.49,18.29701
31.81,1.49,18.29701
31.82,1.49,18.31191
31.83,1.49,18.32681
31.84,1.49,18.34171
31.85,1.49,18.35661
31.85,1.49,18.35661
31.86,1.49,18.37151
31.87,1.49,18.38641
31.88,1.49,18.40131
31.89,1.49,18.41621
31.9,1.49,18.43111
31.9,1.49,18.43111
31.91,1.49,18.44601
31.92,1.491,18.46092
31.93,1.491,18.47583
31.94,1.491,18.49074
31.95,1.492,18.50566
31.96,1.492,18.52058
31.96,1.492,18.52058
31.97,1.492,18.5355
31.98,1.493,18.55043
31.99,1.493,18.56536
32,1.493,18.58029
32.01,1.493,18.59522
32.01,1.493,18.59522
32.02,1.492,18.61014
32.03,1.492,18.62506
32.04,1.492,18.63998
32.05,1.492,18.6549
32.06,1.492,18.66982
32.06,1.492,18.66982
32.07,1.492,18.68474
32.08,1.493,18.69967
32.09,1.493,18.7146
32.1,1.493,18.72953
32.11,1.493,18.74446
32.11,1.493,18.74446
32.12,1.494,18.7594
32.13,1.494,18.77434
32.14,1.494,18.78928
32.15,1.494,18.80422
32.16,1.494,18.81916
32.16,1.495,18.81916
32.17,1.495,18.83411
32.18,1.495,18.84906
32.19,1.495,18.86401
32.2,1.495,18.87896
32.21,1.495,18.89391
32.21,1.495,18.89391
32.22,1.495,18.90886
32.23,1.495,18.92381
32.24,1.495,18.93876
32.25,1.495,18.95371
32.25,1.495,18.95371
32.26,1.495,18.96866
32.27,1.495,18.98361
32.28,1.495,18.99856
32.29,1.495,19.01351
32.3,1.495,19.02846
32.31,1.495,19.04341
32.31,1.495,19.04341
32.32,1.495,19.05836
32.33,1.495,19.07331
32.34,1.495,19.08826
32.35,1.495,19.10321
32.36,1.496,19.11817
32.36,1.496,19.11817
32.37,1.496,19.13313
32.38,1.497,19.1481
32.39,1.497,19.16307
32.4,1.497,19.17804
32.41,1.497,19.19301
32.41,1.497,19.19301
32.42,1.498,19.20799
32.43,1.498,19.22297
32.44,1.498,19.23795
32.45,1.498,19.25293
32.46,1.498,19.26791
32.46,1.498,19.26791
32.47,1.498,19.28289
32.48,1.498,19.29787
32.49,1.498,19.31285
32.5,1.498,19.32783
32.51,1.498,19.34281
32.51,1.498,19.34281
32.52,1.498,19.35779
32.53,1.498,19.37277
32.54,1.499,19.38776
32.55,1.499,19.40275
32.56,1.499,19.41774
32.56,1.499,19.41774
32.57,1.499,19.43273
32.58,1.499,19.44772
32.59,1.499,19.46271
32.6,1.499,19.4777
32.61,1.5,19.4927
32.61,1.5,19.4927
32.62,1.5,19.5077
32.63,1.5,19.5227
32.64,1.501,19.53771
32.65,1.501,19.55272
32.65,1.501,19.55272
32.66,1.501,19.56773
32.67,1.501,19.58274
32.68,1.501,19.59775
32.69,1.501,19.61276
32.7,1.501,19.62777
32.7,1.501,19.62777
32.71,1.501,19.64278
32.72,1.501,19.65779
32.73,1.502,19.67281
32.74,1.502,19.68783
32.75,1.502,19.70285
32.75,1.502,19.70285
32.76,1.503,19.71788
32.77,1.503,19.73291
32.78,1.503,19.74794
32.79,1.504,19.76298
32.8,1.504,19.77802
32.81,1.504,19.79306
32.81,1.504,19.79306
32.82,1.505,19.80811
32.83,1.505,19.82316
32.84,1.505,19.83821
32.85,1.505,19.85326
32.85,1.505,19.85326
32.86,1.505,19.86831
32.87,1.505,19.88336
32.88,1.505,19.89841
32.89,1.505,19.91346
32.9,1.505,19.92851
32.9,1.505,19.92851
32.91,1.505,19.94356
32.92,1.506,19.95862
32.93,1.506,19.97368
32.94,1.506,19.98874
32.95,1.507,20.00381
32.96,1.507,20.01888
32.96,1.507,20.01888
32.97,1.507,20.03395
32.98,1.507,20.04902
32.99,1.507,20.06409
33,1.507,20.07916
33.01,1.507,20.09423
33.01,1.507,20.09423
33.02,1.507,20.1093
33.03,1.507,20.12437
33.04,1.507,20.13944
33.05,1.507,20.15451
33.05,1.507,20.15451
33.06,1.507,20.16958
33.07,1.507,20.18465
33.08,1.507,20.19972
33.09,1.507,20.21479
33.1,1.507,20.22986
33.1,1.507,20.22986
33.11,1.507,20.24493
33.12,1.507,20.26
33.13,1.507,20.27507
33.14,1.507,20.29014
33.15,1.507,20.30521
33.16,1.508,20.32029
33.16,1.508,20.32029
33.17,1.508,20.33537
33.18,1.508,20.35045
33.19,1.508,20.36553
33.2,1.508,20.38061
33.21,1.508,20.39569
33.21,1.509,20.39569
33.22,1.509,20.41078
33.23,1.509,20.42587
33.24,1.509,20.44096
33.25,1.509,20.45605
33.25,1.509,20.45605
33.26,1.509,20.47114
33.27,1.51,20.48624
33.28,1.51,20.50134
33.29,1.51,20.51644
33.3,1.511,20.53155
33.3,1.511,20.53155
33.31,1.511,20.54666
33.32,1.511,20.56177
33.33,1.512,20.57689
33.34,1.512,20.59201
33.35,1.512,20.60713
33.35,1.511,20.60713
33.36,1.511,20.62224
33.37,1.512,20.63736
33.38,1.512,20.65248
33.39,1.512,20.6676
33.4,1.512,20.68272
33.41,1.512,20.69784
33.41,1.512,20.69784
33.42,1.513,20.71297
33.43,1.513,20.7281
33.44,1.513,20.74323
33.45,1.513,20.75836
33.45,1.513,20.75836
33.46,1.513,20.77349
33.47,1.513,20.78862
33.48,1.513,20.80375
33.49,1.513,20.81888
33.5,1.513,20.83401
33.5,1.513,20.83401
33.51,1.513,20.84914
33.52,1.513,20.86427
33.53,1.513,20.8794
33.54,1.514,20.89454
33.55,1.514,20.90968
33.55,1.514,20.90968
33.56,1.514,20.92482
33.57,1.514,20.93996
33.58,1.514,20.9551
33.59,1.514,20.97024
33.6,1.514,20.98538
33.6,1.514,20.98538
33.61,1.515,21.00053
33.62,1.515,21.01568
33.63,1.515,21.03083
33.64,1.515,21.04598
33.65,1.515,21.06113
33.66,1.515,21.07628
33.66,1.515,21.07628
33.67,1.515,21.09143
33.68,1.515,21.10658
33.69,1.515,21.12173
33.7,1.515,21.13688
33.7,1.516,21.13688
33.71,1.516,21.15204
33.72,1.516,21.1672
33.73,1.517,21.18237
33.74,1.517,21.19754
33.75,1.517,21.21271
33.75,1.517,21.21271
33.76,1.517,21.22788
33.77,1.517,21.24305
33.78,1.517,21.25822
33.79,1.517,21.27339
33.8,1.517,21.28856
33.8,1.517,21.28856
33.81,1.517,21.30373
33.82,1.517,21.3189
33.83,1.517,21.33407
33.84,1.517,21.34924
33.85,1.518,21.36442
33.85,1.518,21.36442
33.86,1.518,21.3796
33.87,1.519,21.39479
33.88,1.519,21.40998
33.89,1.519,21.42517
33.9,1.52,21.44037
33.9,1.519,21.44037
33.91,1.519,21.45556
33.92,1.519,21.47075
33.93,1.519,21.48594
33.94,1.519,21.50113
33.95,1.519,21.51632
33.96,1.519,21.53151
33.96,1.519,21.53151
33.97,1.52,21.54671
33.98,1.52,21.56191
33.99,1.52,21.57711
34,1.521,21.59232
34.01,1.521,21.60753
34.01,1.521,21.60753
34.02,1.521,21.62274
34.03,1.521,21.63795
34.04,1.522,21.65317
34.05,1.522,21.66839
34.05,1.522,21.66839
34.06,1.522,21.68361
34.07,1.522,21.69883
34.08,1.523,21.71406
34.09,1.523,21.72929
34.1,1.523,21.74452
34.11,1.523,21.75975
34.11,1.524,21.75975
34.12,1.524,21.77499
34.13,1.524,21.79023
34.14,1.524,21.80547
34.15,1.524,21.82071
34.15,1.524,21.82071
34.16,1.524,21.83595
34.17,1.524,21.85119
34.18,1.524,21.86643
34.19,1.524,21.88167
34.2,1.524,21.89691
34.2,1.524,21.89691
34.21,1.524,21.91215
34.22,1.524,21.92739
34.23,1.524,21.94263
34.24,1.524,21.95787
34.25,1.524,21.97311
34.25,1.524,21.97311
34.26,1.525,21.98836
34.27,1.525,22.00361
34.28,1.525,22.01886
34.29,1.525,22.03411
34.3,1.526,22.04937
34.3,1.526,22.04937
34.31,1.526,22.06463
34.32,1.526,22.07989
34.33,1.526,22.09515
34.34,1.526,22.11041
34.35,1.526,22.12567
34.35,1.527,22.12567
34.36,1.527,22.14094
34.37,1.527,22.15621
34.38,1.527,22.17148
34.39,1.527,22.18675
34.4,1.527,22.20202
34.4,1.528,22.20202
34.41,1.528,22.2173
34.42,1.528,22.23258
34.43,1.528,22.24786
34.44,1.529,22.26315
34.45,1.529,22.27844
34.45,1.529,22.27844
34.46,1.529,22.29373
34.47,1.529,22.30902
34.48,1.53,22.32432
34.49,1.53,22.33962
34.5,1.53,22.35492
34.5,1.53,22.35492
34.51,1.531,22.37023
34.52,1.531,22.38554
34.53,1.531,22.40085
34.54,1.531,22.41616
34.55,1.531,22.43147
34.55,1.531,22.43147
34.56,1.531,22.44678
34.57,1.531,22.46209
34.58,1.531,22.4774
34.59,1.532,22.49272
34.6,1.532,22.50804
34.6,1.532,22.50804
34.61,1.532,22.52336
34.62,1.532,22.53868
34.63,1.532,22.554
34.64,1.532,22.56932
34.65,1.532,22.58464
34.65,1.533,22.58464
34.66,1.533,22.59997
34.67,1.533,22.6153
34.68,1.533,22.63063
34.69,1.534,22.64597
34.7,1.534,22.66131
34.7,1.534,22.66131
34.71,1.534,22.67665
34.72,1.534,22.69199
34.73,1.534,22.70733
34.74,1.533,22.72266
34.75,1.533,22.73799
34.75,1.533,22.73799
34.76,1.533,22.75332
34.77,1.534,22.76866
34.78,1.534,22.784
34.79,1.535,22.79935
34.8,1.535,22.8147
34.8,1.535,22.8147
34.81,1.536,22.83006
34.82,1.536,22.84542
34.83,1.536,22.86078
34.84,1.536,22.87614
34.85,1.536,22.8915
34.86,1.536,22.90686
34.86,1.536,22.90686
34.87,1.536,22.92222
34.88,1.536,22.93758
34.89,1.536,22.95294
34.9,1.536,22.9683
34.9,1.536,22.9683
34.91,1.536,22.98366
34.92,1.537,22.99903
34.93,1.537,23.0144
34.94,1.537,23.02977
34.95,1.538,23.04515
34.95,1.538,23.04515
34.96,1.538,23.06053
34.97,1.538,23.07591
34.98,1.538,23.09129
34.99,1.538,23.10667
35,1.539,23.12206
35,1.539,23.12206
35.01,1.539,23.13745
35.02,1.539,23.15284
35.03,1.539,23.16823
35.04,1.539,23.18362
35.05,1.539,23.19901
35.05,1.539,23.19901
35.06,1.539,23.2144
35.07,1.539,23.22979
35.08,1.539,23.24518
35.09,1.539,23.26057
35.1,1.54,23.27597
35.1,1.54,23.27597
35.11,1.54,23.29137
35.12,1.54,23.30677
35.13,1.541,23.32218
35.14,1.541,23.33759
35.15,1.541,23.353
35.15,1.542,23.353
35.16,1.542,23.36842
35.17,1.542,23.38384
35.18,1.542,23.39926
35.19,1.543,23.41469
35.2,1.543,23.43012
35.2,1.543,23.43012
35.21,1.543,23.44555
35.22,1.543,23.46098
35.23,1.543,23.47641
35.24,1.543,23.49184
35.25,1.543,23.50727
35.25,1.543,23.50727
35.26,1.543,23.5227
35.27,1.543,23.53813
35.28,1.544,23.55357
35.29,1.544,23.56901
35.3,1.544,23.58445
35.3,1.544,23.58445
35.31,1.544,23.59989
35.32,1.544,23.61533
35.33,1.545,23.63078
35.34,1.545,23.64623
35.34,1.545,23.64623
35.35,1.545,23.66168
35.36,1.545,23.67713
35.37,1.546,23.69259
35.38,1.546,23.70805
35.39,1.546,23.72351
35.4,1.545,23.73896
35.4,1.545,23.73896
35.41,1.545,23.75441
35.42,1.545,23.76986
35.43,1.545,23.78531
35.44,1.545,23.80076
35.45,1.545,23.81621
35.45,1.545,23.81621
35.46,1.546,23.83167
35.47,1.546,23.84713
35.48,1.546,23.86259
35.49,1.546,23.87805
35.49,1.546,23.87805
35.5,1.547,23.89352
35.51,1.547,23.90899
35.52,1.547,23.92446
35.53,1.548,23.93994
35.54,1.548,23.95542
35.55,1.548,23.9709
35.55,1.549,23.9709
35.56,1.549,23.98639
35.57,1.549,24.00188
35.58,1.549,24.01737
35.59,1.549,24.03286
35.6,1.549,24.04835
35.6,1.549,24.04835
35.61,1.549,24.06384
35.62,1.549,24.07933
35.63,1.549,24.09482
35.64,1.549,24.11031
35.65,1.549,24.1258
35.65,1.549,24.1258
35.66,1.549,24.14129
35.67,1.549,24.15678
35.68,1.549,24.17227
35.69,1.549,24.18776
35.69,1.549,24.18776
35.7,1.549,24.20325
35.71,1.55,24.21875
35.72,1.55,24.23425
35.73,1.55,24.24975
35.74,1.55,24.26525
35.75,1.551,24.28076
35.75,1.551,24.28076
35.76,1.551,24.29627
35.77,1.551,24.31178
35.78,1.551,24.32729
35.79,1.551,24.3428
35.8,1.551,24.35831
35.8,1.551,24.35831
35.81,1.551,24.37382
35.82,1.552,24.38934
35.83,1.552,24.40486
35.84,1.552,24.42038
35.85,1.552,24.4359
35.85,1.552,24.4359
35.86,1.552,24.45142
35.87,1.553,24.46695
35.88,1.553,24.48248
35.89,1.553,24.49801
35.9,1.553,24.51354
35.9,1.554,24.51354
35.91,1.554,24.52908
35.92,1.554,24.54462
35.93,1.554,24.56016
35.94,1.554,24.5757
35.95,1.554,24.59124
35.95,1.554,24.59124
35.96,1.554,24.60678
35.97,1.554,24.62232
35.98,1.554,24.63786
35.99,1.554,24.6534
36,1.554,24.66894
36,1.554,24.66894
36.01,1.555,24.68449
36.02,1.555,24.70004
36.03,1.555,24.71559
36.04,1.555,24.73114
36.05,1.556,24.7467
36.05,1.556,24.7467
36.06,1.557,24.76227
36.07,1.557,24.77784
36.08,1.557,24.79341
36.09,1.558,24.80899
36.09,1.558,24.80899
36.1,1.558,24.82457
36.11,1.558,24.84015
36.12,1.558,24.85573
36.13,1.558,24.87131
36.14,1.558,24.88689
36.14,1.558,24.88689
36.15,1.558,24.90247
36.16,1.558,24.91805
36.17,1.558,24.93363
36.18,1.558,24.94921
36.19,1.558,24.96479
36.19,1.558,24.96479
36.2,1.558,24.98037
36.21,1.558,24.99595
36.22,1.559,25.01154
36.23,1.559,25.02713
36.24,1.559,25.04272
36.25,1.56,25.05832
36.25,1.56,25.05832
36.26,1.56,25.07392
36.27,1.56,25.08952
36.28,1.56,25.10512
36.29,1.56,25.12072
36.29,1.56,25.12072
36.3,1.56,25.13632
36.31,1.56,25.15192
36.32,1.56,25.16752
36.33,1.56,25.18312
36.34,1.561,25.19873
36.34,1.561,25.19873
36.35,1.561,25.21434
36.36,1.561,25.22995
36.37,1.561,25.24556
36.38,1.561,25.26117
36.39,1.561,25.27678
36.4,1.561,25.29239
36.4,1.561,25.29239
36.41,1.562,25.30801
36.42,1.562,25.32363
36.43,1.562,25.33925
36.44,1.563,25.35488
36.45,1.563,25.37051
36.45,1.563,25.37051
36.46,1.563,25.38614
36.47,1.563,25.40177
36.48,1.564,25.41741
36.49,1.564,25.43305
36.49,1.564,25.43305
36.5,1.564,25.44869
36.51,1.564,25.46433
36.52,1.564,25.47997
36.53,1.564,25.49561
36.54,1.564,25.51125
36.54,1.564,25.51125
36.55,1.563,25.52688
36.56,1.563,25.54251
36.57,1.563,25.55814
36.58,1.563,25.57377
36.59,1.563,25.5894
36.59,1.564,25.5894
36.6,1.564,25.60504
36.61,1.564,25.62068
36.62,1.564,25.63632
36.63,1.565,25.65197
36.64,1.565,25.66762
36.64,1.565,25.66762
36.65,1.565,25.68327
36.66,1.565,25.69892
36.67,1.565,25.71457
36.68,1.565,25.73022
36.69,1.565,25.74587
36.7,1.565,25.76152
36.7,1.565,25.76152
36.71,1.565,25.77717
36.72,1.565,25.79282
36.73,1.565,25.80847
36.74,1.565,25.82412
36.75,1.565,25.83977
36.75,1.565,25.83977
36.76,1.565,25.85542
36.77,1.566,25.87108
36.78,1.566,25.88674
36.79,1.566,25.9024
36.8,1.566,25.91806
36.8,1.567,25.91806
36.81,1.567,25.93373
36.82,1.567,25.9494
36.83,1.568,25.96508
36.84,1.568,25.98076
36.84,1.568,25.98076
36.85,1.568,25.99644
36.86,1.568,26.01212
36.87,1.568,26.0278
36.88,1.567,26.04347
36.89,1.567,26.05914
36.89,1.567,26.05914
36.9,1.567,26.07481
36.91,1.568,26.09049
36.92,1.568,26.10617
36.93,1.568,26.12185
36.94,1.568,26.13753
36.94,1.568,26.13753
36.95,1.568,26.15321
36.96,1.568,26.16889
36.97,1.569,26.18458
36.98,1.569,26.20027
36.99,1.569,26.21596
36.99,1.569,26.21596
37,1.57,26.23166
37.01,1.57,26.24736
37.02,1.57,26.26306
37.03,1.57,26.27876
37.04,1.57,26.29446
37.04,1.57,26.29446
37.05,1.57,26.31016
37.06,1.57,26.32586
37.07,1.57,26.34156
37.08,1.57,26.35726
37.09,1.57,26.37296
37.09,1.57,26.37296
37.1,1.57,26.38866
37.11,1.57,26.40436
37.12,1.57,26.42006
37.13,1.57,26.43576
37.14,1.57,26.45146
37.15,1.57,26.46716
37.15,1.57,26.46716
37.16,1.57,26.48286
37.17,1.57,26.49856
37.18,1.571,26.51427
37.19,1.571,26.52998
37.2,1.572,26.5457
37.2,1.572,26.5457
37.21,1.572,26.56142
37.22,1.572,26.57714
37.23,1.573,26.59287
37.24,1.573,26.6086
37.24,1.573,26.6086
37.25,1.573,26.62433
37.26,1.573,26.64006
37.27,1.573,26.65579
37.28,1.573,26.67152
37.29,1.573,26.68725
37.29,1.573,26.68725
37.3,1.573,26.70298
37.31,1.573,26.71871
37.32,1.573,26.73444
37.33,1.573,26.75017
37.33,1.573,26.75017
37.34,1.573,26.7659
37.35,1.574,26.78164
37.36,1.574,26.79738
37.37,1.574,26.81312
37.38,1.574,26.82886
37.39,1.574,26.8446
37.39,1.574,26.8446
37.4,1.574,26.86034
37.41,1.574,26.87608
37.42,1.574,26.89182
37.43,1.575,26.90757
37.44,1.575,26.92332
37.44,1.575,26.92332
37.45,1.575,26.93907
37.46,1.576,26.95483
37.47,1.576,26.97059
37.48,1.576,26.98635
37.49,1.576,27.00211
37.5,1.576,27.01787
37.5,1.576,27.01787
37.51,1.576,27.03363
37.52,1.576,27.04939
37.53,1.576,27.06515
37.54,1.576,27.08091
37.54,1.576,27.08091
37.55,1.576,27.09667
37.56,1.576,27.11243
37.57,1.577,27.1282
37.58,1.577,27.14397
37.59,1.578,27.15975
37.59,1.578,27.15975
37.6,1.578,27.17553
37.61,1.578,27.19131
37.62,1.578,27.20709
37.63,1.578,27.22287
37.64,1.578,27.23865
37.64,1.578,27.23865
37.65,1.578,27.25443
37.66,1.578,27.27021
37.67,1.578,27.28599
37.68,1.578,27.30177
37.69,1.578,27.31755
37.69,1.578,27.31755
37.7,1.578,27.33333
37.71,1.578,27.34911
37.72,1.578,27.36489
37.73,1.579,27.38068
37.74,1.579,27.39647
37.75,1.579,27.41226
37.75,1.579,27.41226
37.76,1.579,27.42805
37.77,1.58,27.44385
37.78,1.58,27.45965
37.79,1.58,27.47545
37.79,1.58,27.47545
37.8,1.58,27.49125
