Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
78.75,1.814,296.08315
78.76,1.814,296.10129
78.77,1.814,296.11943
78.78,1.814,296.13757
78.79,1.814,296.15571
78.79,1.814,296.15571
78.8,1.814,296.17385
78.81,1.814,296.19199
78.82,1.814,296.21013
78.83,1.814,296.22827
78.84,1.814,296.24641
78.84,1.814,296.24641
78.85,1.814,296.26455
78.86,1.814,296.28269
78.87,1.814,296.30083
78.88,1.813,296.31896
78.89,1.813,296.33709
78.89,1.813,296.33709
78.9,1.813,296.35522
78.91,1.813,296.37335
78.92,1.813,296.39148
78.93,1.813,296.40961
78.94,1.813,296.42774
78.95,1.813,296.44587
78.95,1.813,296.44587
78.96,1.814,296.46401
78.97,1.814,296.48215
78.98,1.813,296.50028
78.99,1.813,296.51841
78.99,1.813,296.51841
79,1.813,296.53654
79.01,1.813,296.55467
79.02,1.813,296.5728
79.03,1.813,296.59093
79.04,1.813,296.60906
79.04,1.813,296.60906
79.05,1.814,296.6272
79.06,1.814,296.64534
79.07,1.814,296.66348
79.08,1.814,296.68162
79.09,1.814,296.69976
79.09,1.814,296.69976
79.1,1.814,296.7179
79.11,1.814,296.73604
79.12,1.814,296.75418
79.13,1.814,296.77232
79.14,1.814,296.79046
79.14,1.814,296.79046
79.15,1.814,296.8086
79.16,1.814,296.82674
79.17,1.814,296.84488
79.18,1.814,296.86302
79.19,1.813,296.88115
79.19,1.813,296.88115
79.2,1.813,296.89928
79.21,1.813,296.91741
79.22,1.813,296.93554
79.23,1.813,296.95367
79.24,1.813,296.9718
79.24,1.813,296.9718
79.25,1.814,296.98994
79.26,1.814,297.00808
79.27,1.814,297.02622
79.28,1.814,297.04436
79.29,1.814,297.0625
79.29,1.814,297.0625
79.3,1.814,297.08064
79.31,1.813,297.09877
79.32,1.813,297.1169
79.33,1.813,297.13503
79.34,1.813,297.15316
79.34,1.814,297.15316
79.35,1.814,297.1713
79.36,1.814,297.18944
79.37,1.814,297.20758
79.38,1.813,297.22571
79.39,1.813,297.24384
79.39,1.813,297.24384
79.4,1.813,297.26197
79.41,1.813,297.2801
79.42,1.813,297.29823
79.43,1.814,297.31637
79.44,1.814,297.33451
79.44,1.814,297.33451
79.45,1.814,297.35265
79.46,1.814,297.37079
79.47,1.813,297.38892
79.48,1.813,297.40705
79.49,1.813,297.42518
79.49,1.813,297.42518
79.5,1.814,297.44332
79.51,1.814,297.46146
79.52,1.814,297.4796
79.53,1.814,297.49774
79.54,1.815,297.51589
79.54,1.815,297.51589
79.55,1.815,297.53404
79.56,1.815,297.55219
79.57,1.815,297.57034
79.58,1.815,297.58849
79.59,1.815,297.60664
79.6,1.814,297.62478
79.6,1.814,297.62478
79.61,1.814,297.64292
79.62,1.814,297.66106
79.63,1.814,297.6792
79.64,1.814,297.69734
79.64,1.814,297.69734
79.65,1.814,297.71548
79.66,1.814,297.73362
79.67,1.814,297.75176
79.68,1.814,297.7699
79.69,1.814,297.78804
79.69,1.814,297.78804
79.7,1.815,297.80619
79.71,1.815,297.82434
79.72,1.815,297.84249
79.73,1.815,297.86064
79.74,1.815,297.87879
79.74,1.815,297.87879
79.75,1.815,297.89694
79.76,1.815,297.91509
79.77,1.815,297.93324
79.78,1.815,297.95139
79.79,1.815,297.96954
79.79,1.815,297.96954
79.8,1.815,297.98769
79.81,1.815,298.00584
79.82,1.815,298.02399
79.83,1.815,298.04214
79.84,1.815,298.06029
79.84,1.815,298.06029
79.85,1.815,298.07844
79.86,1.815,298.09659
79.87,1.814,298.11473
79.88,1.814,298.13287
79.89,1.815,298.15102
79.9,1.815,298.16917
79.9,1.815,298.16917
79.91,1.815,298.18732
79.92,1.815,298.20547
79.93,1.815,298.22362
79.94,1.815,298.24177
79.94,1.816,298.24177
79.95,1.816,298.25993
79.96,1.816,298.27809
79.97,1.815,298.29624
79.98,1.815,298.31439
79.99,1.815,298.33254
79.99,1.816,298.33254
80,1.816,298.3507
80.01,1.815,298.36885
80.02,1.815,298.387
80.03,1.815,298.40515
80.04,1.815,298.4233
80.04,1.815,298.4233
80.05,1.815,298.44145
80.06,1.814,298.45959
80.07,1.814,298.47773
80.08,1.815,298.49588
80.09,1.815,298.51403
80.1,1.815,298.53218
80.1,1.815,298.53218
80.11,1.815,298.55033
80.12,1.815,298.56848
80.13,1.815,298.58663
80.14,1.815,298.60478
80.15,1.815,298.62293
80.15,1.816,298.62293
80.16,1.815,298.64108
80.17,1.815,298.65923
80.18,1.815,298.67738
80.19,1.815,298.69553
80.19,1.816,298.69553
80.2,1.816,298.71369
80.21,1.816,298.73185
80.22,1.816,298.75001
80.23,1.816,298.76817
80.24,1.816,298.78633
80.24,1.816,298.78633
80.25,1.816,298.80449
80.26,1.815,298.82264
80.27,1.815,298.84079
80.28,1.815,298.85894
80.29,1.815,298.87709
80.29,1.816,298.87709
80.3,1.816,298.89525
80.31,1.816,298.91341
80.32,1.816,298.93157
80.33,1.816,298.94973
80.34,1.816,298.96789
80.35,1.816,298.98605
80.35,1.815,298.98605
80.36,1.815,299.0042
80.37,1.815,299.02235
80.38,1.815,299.0405
80.39,1.815,299.05865
80.4,1.815,299.0768
80.4,1.816,299.0768
80.41,1.816,299.09496
80.42,1.816,299.11312
80.43,1.816,299.13128
80.44,1.816,299.14944
80.44,1.816,299.14944
80.45,1.816,299.1676
80.46,1.816,299.18576
80.47,1.816,299.20392
80.48,1.816,299.22208
80.49,1.816,299.24024
80.49,1.816,299.24024
80.5,1.816,299.2584
80.51,1.815,299.27655
80.52,1.815,299.2947
80.53,1.815,299.31285
80.54,1.815,299.331
80.55,1.815,299.34915
80.55,1.815,299.34915
80.56,1.815,299.3673
80.57,1.815,299.38545
80.58,1.816,299.40361
80.59,1.816,299.42177
80.6,1.816,299.43993
80.6,1.816,299.43993
80.61,1.817,299.4581
80.62,1.817,299.47627
80.63,1.817,299.49444
80.64,1.817,299.51261
80.65,1.817,299.53078
80.65,1.817,299.53078
80.66,1.817,299.54895
80.67,1.817,299.56712
80.68,1.817,299.58529
80.69,1.816,299.60345
80.7,1.816,299.62161
80.7,1.816,299.62161
80.71,1.816,299.63977
80.72,1.816,299.65793
80.73,1.816,299.67609
80.74,1.817,299.69426
80.74,1.817,299.69426
80.75,1.817,299.71243
80.76,1.817,299.7306
80.77,1.817,299.74877
80.78,1.817,299.76694
80.79,1.817,299.78511
80.8,1.817,299.80328
80.8,1.817,299.80328
80.81,1.817,299.82145
80.82,1.817,299.83962
80.83,1.817,299.85779
80.84,1.817,299.87596
80.84,1.818,299.87596
80.85,1.818,299.89414
80.86,1.818,299.91232
80.87,1.819,299.93051
80.88,1.819,299.9487
80.89,1.819,299.96689
80.9,1.819,299.98508
80.9,1.819,299.98508
80.91,1.819,300.00327
80.92,1.819,300.02146
80.93,1.819,300.03965
80.94,1.819,300.05784
80.95,1.819,300.07603
80.95,1.818,300.07603
80.96,1.818,300.09421
80.97,1.818,300.11239
80.98,1.818,300.13057
80.99,1.818,300.14875
81,1.818,300.16693
81,1.818,300.16693
81.01,1.818,300.18511
81.02,1.818,300.20329
81.03,1.818,300.22147
81.04,1.818,300.23965
81.05,1.818,300.25783
81.05,1.818,300.25783
81.06,1.818,300.27601
81.07,1.819,300.2942
81.08,1.819,300.31239
81.09,1.819,300.33058
81.1,1.819,300.34877
81.1,1.819,300.34877
81.11,1.819,300.36696
81.12,1.819,300.38515
81.13,1.819,300.40334
81.14,1.819,300.42153
81.15,1.818,300.43971
81.15,1.818,300.43971
81.16,1.818,300.45789
81.17,1.818,300.47607
81.18,1.818,300.49425
81.19,1.819,300.51244
81.19,1.819,300.51244
81.2,1.819,300.53063
81.21,1.82,300.54883
81.22,1.82,300.56703
81.23,1.82,300.58523
81.24,1.82,300.60343
81.25,1.821,300.62164
81.25,1.821,300.62164
81.26,1.821,300.63985
81.27,1.821,300.65806
81.28,1.821,300.67627
81.29,1.821,300.69448
81.3,1.82,300.71268
81.3,1.82,300.71268
81.31,1.82,300.73088
81.32,1.82,300.74908
81.33,1.82,300.76728
81.34,1.82,300.78548
81.35,1.821,300.80369
81.35,1.821,300.80369
81.36,1.821,300.8219
81.37,1.821,300.84011
81.38,1.822,300.85833
81.39,1.822,300.87655
81.39,1.821,300.87655
81.4,1.821,300.89476
81.41,1.821,300.91297
81.42,1.821,300.93118
81.43,1.821,300.94939
81.44,1.821,300.9676
81.45,1.821,300.98581
81.45,1.822,300.98581
81.46,1.822,301.00403
81.47,1.822,301.02225
81.48,1.822,301.04047
81.49,1.822,301.05869
81.5,1.822,301.07691
81.5,1.822,301.07691
81.51,1.822,301.09513
81.52,1.821,301.11334
81.53,1.821,301.13155
81.54,1.821,301.14976
81.55,1.82,301.16796
81.55,1.82,301.16796
81.56,1.82,301.18616
81.57,1.82,301.20436
81.58,1.82,301.22256
81.59,1.82,301.24076
81.59,1.82,301.24076
81.6,1.821,301.25897
81.61,1.821,301.27718
81.62,1.821,301.29539
81.63,1.821,301.3136
81.64,1.821,301.33181
81.64,1.821,301.33181
81.65,1.821,301.35002
81.66,1.82,301.36822
81.67,1.82,301.38642
81.68,1.82,301.40462
81.69,1.82,301.42282
81.7,1.82,301.44102
81.7,1.82,301.44102
81.71,1.82,301.45922
81.72,1.821,301.47743
81.73,1.821,301.49564
81.74,1.821,301.51385
81.75,1.821,301.53206
81.75,1.821,301.53206
81.76,1.82,301.55026
81.77,1.82,301.56846
81.78,1.82,301.58666
81.79,1.82,301.60486
81.8,1.82,301.62306
81.8,1.82,301.62306
81.81,1.82,301.64126
81.82,1.82,301.65946
81.83,1.82,301.67766
81.84,1.82,301.69586
81.84,1.82,301.69586
81.85,1.821,301.71407
81.86,1.821,301.73228
81.87,1.821,301.75049
81.88,1.821,301.7687
81.89,1.821,301.78691
81.9,1.821,301.80512
81.9,1.821,301.80512
81.91,1.82,301.82332
81.92,1.82,301.84152
81.93,1.82,301.85972
81.94,1.82,301.87792
81.95,1.821,301.89613
81.95,1.821,301.89613
81.96,1.821,301.91434
81.97,1.821,301.93255
81.98,1.822,301.95077
81.99,1.822,301.96899
82,1.822,301.98721
82,1.822,301.98721
82.01,1.822,302.00543
82.02,1.822,302.02365
82.03,1.823,302.04188
82.04,1.823,302.06011
82.04,1.823,302.06011
82.05,1.823,302.07834
82.06,1.823,302.09657
82.07,1.823,302.1148
82.08,1.823,302.13303
82.09,1.823,302.15126
82.1,1.823,302.16949
82.1,1.823,302.16949
82.11,1.823,302.18772
82.12,1.823,302.20595
82.13,1.823,302.22418
82.14,1.823,302.24241
82.14,1.823,302.24241
82.15,1.824,302.26065
82.16,1.824,302.27889
82.17,1.824,302.29713
82.18,1.823,302.31536
82.19,1.823,302.33359
82.2,1.823,302.35182
82.2,1.822,302.35182
82.21,1.822,302.37004
82.22,1.822,302.38826
82.23,1.822,302.40648
82.24,1.822,302.4247
82.25,1.822,302.44292
82.25,1.822,302.44292
82.26,1.822,302.46114
82.27,1.823,302.47937
82.28,1.823,302.4976
82.29,1.823,302.51583
82.3,1.824,302.53407
82.3,1.824,302.53407
82.31,1.824,302.55231
82.32,1.824,302.57055
82.33,1.824,302.58879
82.34,1.824,302.60703
82.35,1.824,302.62527
82.35,1.824,302.62527
82.36,1.823,302.6435
82.37,1.823,302.66173
82.38,1.823,302.67996
82.39,1.823,302.69819
82.4,1.823,302.71642
82.4,1.823,302.71642
82.41,1.824,302.73466
82.42,1.824,302.7529
82.43,1.824,302.77114
82.44,1.824,302.78938
82.45,1.824,302.80762
82.46,1.824,302.82586
82.46,1.824,302.82586
82.47,1.823,302.84409
82.48,1.823,302.86232
82.49,1.823,302.88055
82.5,1.823,302.89878
82.5,1.823,302.89878
82.51,1.823,302.91701
82.52,1.823,302.93524
82.53,1.823,302.95347
82.54,1.823,302.9717
82.54,1.824,302.9717
82.55,1.824,302.98994
82.56,1.824,303.00818
82.57,1.825,303.02643
82.58,1.825,303.04468
82.59,1.825,303.06293
82.6,1.825,303.08118
82.6,1.825,303.08118
82.61,1.824,303.09942
82.62,1.824,303.11766
82.63,1.824,303.1359
82.64,1.824,303.15414
82.64,1.824,303.15414
82.65,1.824,303.17238
82.66,1.824,303.19062
82.67,1.824,303.20886
82.68,1.824,303.2271
82.69,1.824,303.24534
82.7,1.824,303.26358
82.7,1.824,303.26358
82.71,1.824,303.28182
82.72,1.824,303.30006
82.73,1.824,303.3183
82.74,1.824,303.33654
82.74,1.824,303.33654
82.75,1.824,303.35478
82.76,1.824,303.37302
82.77,1.824,303.39126
82.78,1.824,303.4095
82.79,1.824,303.42774
82.8,1.824,303.44598
82.8,1.824,303.44598
82.81,1.824,303.46422
82.82,1.824,303.48246
82.83,1.824,303.5007
82.84,1.824,303.51894
82.84,1.824,303.51894
82.85,1.824,303.53718
82.86,1.824,303.55542
82.87,1.824,303.57366
82.88,1.824,303.5919
82.89,1.824,303.61014
82.9,1.824,303.62838
82.9,1.824,303.62838
82.91,1.824,303.64662
82.92,1.824,303.66486
82.93,1.824,303.6831
82.94,1.824,303.70134
82.95,1.824,303.71958
82.95,1.824,303.71958
82.96,1.824,303.73782
82.97,1.824,303.75606
82.98,1.824,303.7743
82.99,1.824,303.79254
83,1.824,303.81078
83,1.824,303.81078
83.01,1.824,303.82902
83.02,1.824,303.84726
83.03,1.824,303.8655
83.04,1.824,303.88374
83.05,1.824,303.90198
83.05,1.824,303.90198
83.06,1.824,303.92022
83.07,1.824,303.93846
83.08,1.825,303.95671
83.09,1.825,303.97496
83.09,1.825,303.97496
83.1,1.825,303.99321
83.11,1.824,304.01145
83.12,1.824,304.02969
83.13,1.824,304.04793
83.14,1.824,304.06617
83.15,1.824,304.08441
83.15,1.824,304.08441
83.16,1.824,304.10265
83.17,1.825,304.1209
83.18,1.825,304.13915
83.19,1.825,304.1574
83.2,1.825,304.17565
83.2,1.825,304.17565
83.21,1.825,304.1939
83.22,1.825,304.21215
83.23,1.825,304.2304
83.24,1.825,304.24865
83.24,1.825,304.24865
83.25,1.825,304.2669
83.26,1.824,304.28514
83.27,1.824,304.30338
83.28,1.824,304.32162
83.29,1.824,304.33986
83.3,1.824,304.3581
83.3,1.824,304.3581
83.31,1.824,304.37634
83.32,1.824,304.39458
83.33,1.824,304.41282
83.34,1.824,304.43106
83.35,1.824,304.4493
83.35,1.824,304.4493
83.36,1.824,304.46754
83.37,1.824,304.48578
83.38,1.824,304.50402
83.39,1.824,304.52226
83.4,1.825,304.54051
83.4,1.825,304.54051
83.41,1.825,304.55876
83.42,1.825,304.57701
83.43,1.825,304.59526
83.44,1.825,304.61351
83.45,1.825,304.63176
83.45,1.825,304.63176
83.46,1.825,304.65001
83.47,1.825,304.66826
83.48,1.825,304.68651
83.49,1.825,304.70476
83.5,1.825,304.72301
83.5,1.826,304.72301
83.51,1.826,304.74127
83.52,1.826,304.75953
83.53,1.826,304.77779
83.54,1.826,304.79605
83.55,1.826,304.81431
83.55,1.826,304.81431
83.56,1.826,304.83257
83.57,1.826,304.85083
83.58,1.825,304.86908
83.59,1.825,304.88733
83.59,1.825,304.88733
83.6,1.825,304.90558
83.61,1.825,304.92383
83.62,1.825,304.94208
83.63,1.825,304.96033
83.64,1.825,304.97858
83.65,1.825,304.99683
83.65,1.826,304.99683
83.66,1.826,305.01509
83.67,1.826,305.03335
83.68,1.826,305.05161
83.69,1.826,305.06987
83.69,1.826,305.06987
83.7,1.826,305.08813
83.71,1.826,305.10639
83.72,1.826,305.12465
83.73,1.826,305.14291
83.74,1.826,305.16117
83.74,1.826,305.16117
83.75,1.826,305.17943
83.76,1.826,305.19769
83.77,1.826,305.21595
83.78,1.826,305.23421
83.79,1.826,305.25247
83.8,1.826,305.27073
83.8,1.826,305.27073
83.81,1.826,305.28899
83.82,1.826,305.30725
83.83,1.826,305.32551
83.84,1.826,305.34377
83.84,1.826,305.34377
83.85,1.826,305.36203
83.86,1.826,305.38029
83.87,1.826,305.39855
83.88,1.826,305.41681
83.89,1.826,305.43507
83.9,1.826,305.45333
83.9,1.826,305.45333
83.91,1.826,305.47159
83.92,1.826,305.48985
83.93,1.826,305.50811
83.94,1.826,305.52637
83.94,1.826,305.52637
83.95,1.827,305.54464
83.96,1.827,305.56291
83.97,1.826,305.58117
83.98,1.826,305.59943
83.99,1.826,305.61769
83.99,1.826,305.61769
84,1.826,305.63595
84.01,1.826,305.65421
84.02,1.826,305.67247
84.03,1.826,305.69073
84.04,1.826,305.70899
84.05,1.826,305.72725
84.05,1.826,305.72725
84.06,1.826,305.74551
84.07,1.826,305.76377
84.08,1.826,305.78203
84.09,1.826,305.80029
84.1,1.826,305.81855
84.1,1.826,305.81855
84.11,1.826,305.83681
84.12,1.826,305.85507
84.13,1.826,305.87333
84.14,1.826,305.89159
84.14,1.826,305.89159
84.15,1.826,305.90985
84.16,1.826,305.92811
84.17,1.826,305.94637
84.18,1.826,305.96463
84.19,1.826,305.98289
84.2,1.826,306.00115
84.2,1.826,306.00115
84.21,1.826,306.01941
84.22,1.827,306.03768
84.23,1.827,306.05595
84.24,1.827,306.07422
84.25,1.827,306.09249
84.25,1.827,306.09249
84.26,1.827,306.11076
84.27,1.827,306.12903
84.28,1.827,306.1473
84.29,1.827,306.16557
84.3,1.828,306.18385
84.3,1.828,306.18385
84.31,1.828,306.20213
84.32,1.828,306.22041
84.33,1.828,306.23869
84.34,1.828,306.25697
84.35,1.828,306.27525
84.35,1.827,306.27525
84.36,1.827,306.29352
84.37,1.827,306.31179
84.38,1.827,306.33006
84.39,1.827,306.34833
84.4,1.828,306.36661
84.4,1.828,306.36661
84.41,1.828,306.38489
84.42,1.828,306.40317
84.43,1.828,306.42145
84.44,1.827,306.43972
84.45,1.827,306.45799
84.45,1.827,306.45799
84.46,1.827,306.47626
84.47,1.827,306.49453
84.48,1.827,306.5128
84.49,1.827,306.53107
84.5,1.827,306.54934
84.5,1.828,306.54934
84.51,1.828,306.56762
84.52,1.828,306.5859
84.53,1.828,306.60418
84.54,1.829,306.62247
84.55,1.829,306.64076
84.55,1.829,306.64076
84.56,1.829,306.65905
84.57,1.828,306.67733
84.58,1.828,306.69561
84.59,1.828,306.71389
84.6,1.828,306.73217
84.6,1.828,306.73217
84.61,1.828,306.75045
84.62,1.828,306.76873
84.63,1.829,306.78702
84.64,1.829,306.80531
84.65,1.829,306.8236
84.65,1.829,306.8236
84.66,1.829,306.84189
84.67,1.829,306.86018
84.68,1.829,306.87847
84.69,1.829,306.89676
84.7,1.829,306.91505
84.7,1.829,306.91505
84.71,1.829,306.93334
84.72,1.829,306.95163
84.73,1.829,306.96992
84.74,1.829,306.98821
84.75,1.829,307.0065
84.75,1.829,307.0065
84.76,1.829,307.02479
84.77,1.829,307.04308
84.78,1.829,307.06137
84.79,1.829,307.07966
84.8,1.829,307.09795
84.8,1.829,307.09795
84.81,1.829,307.11624
84.82,1.829,307.13453
84.83,1.829,307.15282
84.84,1.829,307.17111
84.85,1.829,307.1894
84.85,1.829,307.1894
84.86,1.829,307.20769
84.87,1.829,307.22598
84.88,1.829,307.24427
84.89,1.83,307.26257
84.9,1.83,307.28087
84.9,1.83,307.28087
84.91,1.83,307.29917
84.92,1.83,307.31747
84.93,1.83,307.33577
84.94,1.83,307.35407
84.95,1.83,307.37237
84.95,1.83,307.37237
84.96,1.83,307.39067
84.97,1.83,307.40897
84.98,1.83,307.42727
84.99,1.83,307.44557
85,1.83,307.46387
85,1.83,307.46387
85.01,1.829,307.48216
85.02,1.829,307.50045
85.03,1.829,307.51874
85.04,1.829,307.53703
85.05,1.829,307.55532
85.05,1.829,307.55532
85.06,1.83,307.57362
85.07,1.83,307.59192
85.08,1.83,307.61022
85.09,1.83,307.62852
85.1,1.83,307.64682
85.1,1.83,307.64682
85.11,1.83,307.66512
85.12,1.83,307.68342
85.13,1.83,307.70172
85.14,1.83,307.72002
85.15,1.83,307.73832
85.15,1.83,307.73832
85.16,1.831,307.75663
85.17,1.831,307.77494
85.18,1.831,307.79325
85.19,1.831,307.81156
85.2,1.831,307.82987
85.2,1.831,307.82987
85.21,1.831,307.84818
85.22,1.831,307.86649
85.23,1.831,307.8848
85.24,1.831,307.90311
85.25,1.831,307.92142
85.25,1.831,307.92142
85.26,1.831,307.93973
85.27,1.831,307.95804
85.28,1.831,307.97635
85.29,1.831,307.99466
85.3,1.831,308.01297
85.3,1.831,308.01297
85.31,1.83,308.03127
85.32,1.83,308.04957
85.33,1.83,308.06787
85.34,1.83,308.08617
85.35,1.83,308.10447
85.35,1.83,308.10447
85.36,1.83,308.12277
85.37,1.831,308.14108
85.38,1.831,308.15939
85.39,1.831,308.1777
85.4,1.831,308.19601
85.4,1.831,308.19601
85.41,1.831,308.21432
85.42,1.831,308.23263
85.43,1.831,308.25094
85.44,1.831,308.26925
85.45,1.831,308.28756
85.45,1.831,308.28756
85.46,1.831,308.30587
85.47,1.831,308.32418
85.48,1.831,308.34249
85.49,1.831,308.3608
85.5,1.832,308.37912
85.5,1.832,308.37912
85.51,1.831,308.39743
85.52,1.831,308.41574
85.53,1.831,308.43405
85.54,1.831,308.45236
85.55,1.83,308.47066
85.55,1.83,308.47066
85.56,1.83,308.48896
85.57,1.831,308.50727
85.58,1.831,308.52558
85.59,1.831,308.54389
85.6,1.832,308.56221
85.6,1.832,308.56221
85.61,1.832,308.58053
85.62,1.832,308.59885
85.63,1.832,308.61717
85.64,1.832,308.63549
85.65,1.832,308.65381
85.65,1.831,308.65381
85.66,1.831,308.67212
85.67,1.831,308.69043
85.68,1.831,308.70874
85.69,1.831,308.72705
85.69,1.831,308.72705
85.7,1.831,308.74536
85.71,1.831,308.76367
85.72,1.831,308.78198
85.73,1.831,308.80029
85.74,1.831,308.8186
85.75,1.831,308.83691
85.75,1.831,308.83691
85.76,1.831,308.85522
85.77,1.831,308.87353
85.78,1.831,308.89184
85.79,1.831,308.91015
85.8,1.831,308.92846
85.8,1.831,308.92846
85.81,1.831,308.94677
85.82,1.831,308.96508
85.83,1.831,308.98339
85.84,1.831,309.0017
85.85,1.831,309.02001
85.85,1.831,309.02001
85.86,1.831,309.03832
85.87,1.832,309.05664
85.88,1.832,309.07496
85.89,1.832,309.09328
85.9,1.832,309.1116
85.9,1.832,309.1116
85.91,1.832,309.12992
85.92,1.832,309.14824
85.93,1.832,309.16656
85.94,1.832,309.18488
85.95,1.832,309.2032
85.95,1.831,309.2032
85.96,1.831,309.22151
85.97,1.831,309.23982
85.98,1.831,309.25813
85.99,1.83,309.27643
86,1.83,309.29473
86,1.831,309.29473
86.01,1.831,309.31304
86.02,1.831,309.33135
86.03,1.831,309.34966
86.04,1.832,309.36798
86.05,1.832,309.3863
86.05,1.832,309.3863
86.06,1.832,309.40462
86.07,1.832,309.42294
86.08,1.832,309.44126
86.09,1.832,309.45958
86.1,1.832,309.4779
86.1,1.833,309.4779
86.11,1.833,309.49623
86.12,1.833,309.51456
86.13,1.833,309.53289
86.14,1.833,309.55122
86.15,1.833,309.56955
86.15,1.832,309.56955
86.16,1.832,309.58787
86.17,1.832,309.60619
86.18,1.832,309.62451
86.19,1.832,309.64283
86.2,1.832,309.66115
86.2,1.831,309.66115
86.21,1.831,309.67946
86.22,1.831,309.69777
86.23,1.831,309.71608
86.24,1.831,309.73439
86.25,1.831,309.7527
86.25,1.832,309.7527
86.26,1.832,309.77102
86.27,1.832,309.78934
86.28,1.832,309.80766
86.29,1.833,309.82599
86.3,1.833,309.84432
86.3,1.833,309.84432
86.31,1.833,309.86265
86.32,1.833,309.88098
86.33,1.833,309.89931
86.34,1.833,309.91764
86.35,1.833,309.93597
86.36,1.833,309.9543
86.36,1.833,309.9543
86.37,1.833,309.97263
86.38,1.833,309.99096
86.39,1.834,310.0093
86.4,1.834,310.02764
86.4,1.834,310.02764
86.41,1.834,310.04598
86.42,1.834,310.06432
86.43,1.834,310.08266
86.44,1.834,310.101
86.45,1.834,310.11934
86.45,1.834,310.11934
86.46,1.834,310.13768
86.47,1.834,310.15602
86.48,1.834,310.17436
86.49,1.834,310.1927
86.5,1.834,310.21104
86.51,1.834,310.22938
86.51,1.834,310.22938
86.52,1.834,310.24772
86.53,1.834,310.26606
86.54,1.835,310.28441
86.55,1.835,310.30276
86.55,1.835,310.30276
86.56,1.835,310.32111
86.57,1.835,310.33946
86.58,1.836,310.35782
86.59,1.835,310.37617
86.6,1.835,310.39452
86.6,1.835,310.39452
86.61,1.835,310.41287
86.62,1.835,310.43122
86.63,1.835,310.44957
86.64,1.835,310.46792
86.65,1.835,310.48627
86.66,1.835,310.50462
86.66,1.835,310.50462
86.67,1.835,310.52297
86.68,1.835,310.54132
86.69,1.835,310.55967
86.7,1.835,310.57802
86.7,1.835,310.57802
86.71,1.835,310.59637
86.72,1.836,310.61473
86.73,1.836,310.63309
86.74,1.836,310.65145
86.75,1.837,310.66982
86.75,1.837,310.66982
86.76,1.837,310.68819
86.77,1.837,310.70656
86.78,1.838,310.72494
86.79,1.838,310.74332
86.8,1.838,310.7617
86.8,1.838,310.7617
86.81,1.838,310.78008
86.82,1.838,310.79846
86.83,1.838,310.81684
86.84,1.838,310.83522
86.85,1.838,310.8536
86.85,1.839,310.8536
86.86,1.839,310.87199
86.87,1.839,310.89038
86.88,1.839,310.90877
86.89,1.839,310.92716
86.9,1.839,310.94555
86.9,1.839,310.94555
86.91,1.838,310.96393
86.92,1.838,310.98231
86.93,1.838,311.00069
86.94,1.838,311.01907
86.95,1.838,311.03745
86.95,1.838,311.03745
86.96,1.838,311.05583
86.97,1.839,311.07422
86.98,1.839,311.09261
86.99,1.839,311.111
87,1.839,311.12939
87,1.839,311.12939
87.01,1.84,311.14779
87.02,1.839,311.16618
87.03,1.84,311.18458
87.04,1.84,311.20298
87.05,1.839,311.22137
87.05,1.839,311.22137
87.06,1.84,311.23977
87.07,1.84,311.25817
87.08,1.84,311.27657
87.09,1.839,311.29496
87.1,1.839,311.31335
87.1,1.839,311.31335
87.11,1.839,311.33174
87.12,1.839,311.35013
87.13,1.839,311.36852
87.14,1.839,311.38691
87.15,1.84,311.40531
87.15,1.84,311.40531
87.16,1.84,311.42371
87.17,1.84,311.44211
87.18,1.84,311.46051
87.19,1.84,311.47891
87.2,1.84,311.49731
87.2,1.84,311.49731
87.21,1.84,311.51571
87.22,1.84,311.53411
87.23,1.84,311.55251
87.24,1.84,311.57091
87.25,1.84,311.58931
87.25,1.84,311.58931
87.26,1.84,311.60771
87.27,1.84,311.62611
87.28,1.84,311.64451
87.29,1.839,311.6629
87.3,1.839,311.68129
87.3,1.839,311.68129
87.31,1.839,311.69968
87.32,1.839,311.71807
87.33,1.839,311.73646
87.34,1.839,311.75485
87.35,1.84,311.77325
87.35,1.84,311.77325
87.36,1.84,311.79165
87.37,1.84,311.81005
87.38,1.84,311.82845
87.39,1.84,311.84685
87.39,1.839,311.84685
87.4,1.839,311.86524
87.41,1.839,311.88363
87.42,1.839,311.90202
87.43,1.839,311.92041
87.44,1.84,311.93881
87.45,1.84,311.95721
87.45,1.84,311.95721
87.46,1.84,311.97561
87.47,1.84,311.99401
87.48,1.84,312.01241
87.49,1.839,312.0308
87.5,1.839,312.04919
87.5,1.839,312.04919
87.51,1.839,312.06758
87.52,1.839,312.08597
87.53,1.839,312.10436
87.54,1.84,312.12276
87.55,1.84,312.14116
87.55,1.839,312.14116
87.56,1.839,312.15955
87.57,1.839,312.17794
87.58,1.839,312.19633
87.59,1.839,312.21472
87.6,1.839,312.23311
87.6,1.839,312.23311
87.61,1.839,312.2515
87.62,1.839,312.26989
87.63,1.839,312.28828
87.64,1.839,312.30667
87.65,1.839,312.32506
87.65,1.839,312.32506
87.66,1.84,312.34346
87.67,1.84,312.36186
87.68,1.84,312.38026
87.69,1.84,312.39866
87.7,1.839,312.41705
87.7,1.839,312.41705
87.71,1.839,312.43544
87.72,1.839,312.45383
