Temp (K) ,cp (J/g-K),Enthalpy (J/g)
350.75,1.258283,270.1608737
350.85,1.2581993,270.2866936
350.95,1.257446,270.4124382
351.05,1.2581993,270.5382581
351.15,1.257625357,270.6640207
351.25,1.2571949,270.7897402
351.35,1.257059693,270.9154461
351.45,1.256913363,271.0411375
351.55,1.256609,271.1667984
351.65,1.256380728,271.2924364
351.75,1.256415846,271.418078
351.85,1.256076363,271.5436857
351.95,1.255772,271.6692629
352.05,1.255772,271.7948401
352.15,1.255772,271.9204173
352.25,1.2550187,272.0459191
352.35,1.255772,272.1714963
352.45,1.255011091,272.2969974
352.55,1.254875214,272.422485
352.65,1.254935,272.5479785
352.75,1.254098,272.6733883
352.85,1.254250182,272.7988133
352.95,1.254755643,272.9242888
353.05,1.2541817,273.049707
353.15,1.253320786,273.1750391
353.25,1.2537632,273.3004154
353.35,1.253021857,273.4257176
353.45,1.2529262,273.5510102
353.55,1.252244643,273.6762347
353.65,1.2520892,273.8014436
353.75,1.251885929,273.9266322
353.85,1.2521729,274.0518495
353.95,1.251885929,274.1770381
354.05,1.251587,274.3021968
354.15,1.251228286,274.4273196
354.25,1.25075,274.5523946
354.35,1.251329462,274.6775276
354.45,1.250826091,274.8026102
354.55,1.250630429,274.9276732
354.65,1.25075,275.0527482
354.75,1.250690214,275.1778172
354.85,1.2501641,275.3028336
354.95,1.249972786,275.4278309
355.05,1.249913,275.5528222
355.15,1.249913,275.6778135
355.25,1.2499967,275.8028132
355.35,1.249972786,275.9278105
355.45,1.2496619,276.0527767
355.55,1.249195571,276.1776962
355.65,1.249076,276.3026038
355.75,1.249076,276.4275114
355.85,1.249076,276.552419
355.95,1.248836857,276.6773027
356.05,1.2487412,276.8021768
356.15,1.249076,276.9270844
356.25,1.2485738,277.0519418
356.35,1.248717286,277.1768135
356.45,1.2487412,277.3016876
356.55,1.248239,277.4265115
356.65,1.2486575,277.5513773
356.75,1.248537929,277.6762311
356.85,1.248239,277.801055
356.95,1.2486575,277.9259207
357.05,1.2486575,278.0507865
357.15,1.247760714,278.1755626
357.25,1.2476531,278.3003279
357.35,1.2469835,278.4250262
357.45,1.2473183,278.5497581
357.55,1.247402,278.6744983
357.65,1.247402,278.7992385
357.75,1.247162857,278.9239547
357.85,1.2473183,279.0486866
357.95,1.246565,279.1733431
358.05,1.246565,279.2979996
358.15,1.246565,279.4226561
358.25,1.2458117,279.5472372
358.35,1.246206286,279.6718579
358.45,1.2461465,279.7964725
358.55,1.2461465,279.9210872
358.65,1.2451421,280.0456014
358.75,1.244950786,280.1700965
358.85,1.2449747,280.2945939
358.95,1.245369286,280.4191309
359.05,1.245271454,280.543658
359.15,1.245470462,280.668205
359.25,1.245728,280.7927778
359.35,1.245130143,280.9172909
359.45,1.244891,281.04178
359.55,1.244440307,281.166224
359.65,1.2443051,281.2906545
359.75,1.245130143,281.4151675
359.85,1.244891,281.5396566
359.95,1.244569077,281.6641135
360.05,1.243977909,281.7885113
360.15,1.244054,281.9129167
360.25,1.244054,282.0373221
360.35,1.243732077,282.1616953
360.45,1.243749637,282.2860703
360.55,1.243796462,282.4104499
360.65,1.243369182,282.5347868
360.75,1.242573154,282.6590442
