Temp (K) ,cp (J/g-K),Enthalpy (J/g)
362.85,1.263568182,269.3637192
362.95,1.26425,269.4901442
363.05,1.263636364,269.6165079
363.15,1.263673077,269.7428752
363.25,1.263840909,269.8692592
363.35,1.263384616,269.9955977
363.45,1.263159091,270.1219136
363.55,1.263269231,270.2482405
363.65,1.26275,270.3745155
363.75,1.262173077,270.5007329
363.85,1.262,270.6269329
363.95,1.26125,270.7530579
364.05,1.261931818,270.879251
364.15,1.261307692,271.0053818
364.25,1.260772727,271.1314591
364.35,1.260557692,271.2575148
364.45,1.260977273,271.3836126
364.55,1.261076923,271.5097203
364.65,1.26125,271.6358453
364.75,1.26125,271.7619703
364.85,1.26125,271.8880953
364.95,1.261596154,272.0142549
365.05,1.26125,272.1403799
365.15,1.261192308,272.2664991
365.25,1.261386364,272.3926377
365.35,1.261423077,272.5187801
365.45,1.261318182,272.6449119
365.55,1.26125,272.7710369
365.65,1.260431818,272.8970801
365.75,1.260096154,273.0230897
365.85,1.25975,273.1490647
365.95,1.259923077,273.275057
366.05,1.259681818,273.4010252
366.15,1.259634616,273.5269886
366.25,1.259681818,273.6529568
366.35,1.260153847,273.7789722
366.45,1.260295455,273.9050017
366.55,1.260153847,274.0310171
366.65,1.260227273,274.1570398
366.75,1.259980769,274.2830379
366.85,1.260090909,274.409047
366.95,1.260038461,274.5350509
367.05,1.259818182,274.6610327
367.15,1.260211539,274.7870538
367.25,1.25975,274.9130288
367.35,1.259980769,275.0390269
367.45,1.260090909,275.165036
367.55,1.25975,275.291011
367.65,1.259204545,275.4169315
367.75,1.258711539,275.5428026
367.85,1.259,275.6687026
367.95,1.25825,275.7945276
368.05,1.257977273,275.9203253
368.15,1.25825,276.0461503
368.25,1.25825,276.1719753
368.35,1.257615385,276.2977369
368.45,1.257977273,276.4235346
368.55,1.258192308,276.5493538
368.65,1.2575,276.6751038
368.75,1.258019231,276.8009058
368.85,1.257227273,276.9266285
368.95,1.257673077,277.0523958
369.05,1.257227273,277.1781185
369.15,1.257038461,277.3038224
369.25,1.256272727,277.4294496
369.35,1.256403847,277.55509
369.45,1.256,277.68069
369.55,1.255769231,277.8062669
369.65,1.256340909,277.931901
369.75,1.255942308,278.0574953
369.85,1.255659091,278.1830612
369.95,1.255826923,278.3086439
370.05,1.25525,278.4341689
370.15,1.255365385,278.5597054
370.25,1.255659091,278.6852713
370.35,1.25525,278.8107963
370.45,1.25525,278.9363213
370.55,1.25525,279.0618463
370.65,1.25525,279.1873713
370.75,1.254961539,279.3128675
370.85,1.25525,279.4383925
370.95,1.254846154,279.5638771
371.05,1.2545,279.6893271
371.15,1.2545,279.8147771
371.25,1.2545,279.9402271
371.35,1.253980769,280.0656252
371.45,1.254227273,280.1910479
371.55,1.254384616,280.3164863
371.65,1.2545,280.4419363
371.75,1.253865385,280.5673229
371.85,1.254431818,280.6927661
371.95,1.257096154,280.8184757
372.05,1.265409091,280.9450166
372.15,1.282480769,281.0732647
372.25,1.305625,281.2038272
