lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0.572
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.119,0.336,0.336,0,0,0,0,0.522,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0.572
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0.572
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.116,0.35,0.35,0,0,0,0,0.525,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.572
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.141
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.141
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.141
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.141
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.141
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.141
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.141
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.141
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0.141
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.336,0.336,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0.136
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.114,0.392,0.392,0,0,0,0,0.528,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.116,0.433,0.433,0,0,0,0,0.525,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0.139
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0.139
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0.139
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0.139
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.182,0.433,0.433,0,0,0,0,0.585,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.203,0.447,0.447,0,0,0,0,0.597,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.28,0.447,0.447,0,0,0,0,0.664,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0.572
0.453,0.545,0.545,0,0,0,0,0.755,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0.572
0.352,0.545,0.545,0,0,0,0,0.682,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0.572
0.456,0.741,0.741,0,0,0,0,0.72,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0.572
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0.572
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0.572
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0.572
0.592,0.741,0.741,0,0,0,0,0.805,0,0,0
0.863,0.741,0.741,0,0,0,0,0.974,0,0,0.26
0.863,0.741,0.741,0,0,0,0,0.974,0,0,0.26
0.863,0.741,0.741,0,0,0,0,0.974,0,0,0.26
0.863,0.741,0.741,0,0,0,0,0.974,0,0,0.26
0.863,0.741,0.741,0,0,0,0,0.974,0,0,0.26
0.863,0.741,0.741,0,0,0,0,0.974,0,0,0.26
0.863,0.741,0.741,0,0,0,0,0.974,0,0,0.26
0.863,0.741,0.741,0,0,0,0,0.974,0,0,0.133
0.863,0.741,0.741,0,0,0,0,0.974,0,0,0.133
0.863,0.741,0.741,1,0,0,0,0.974,0,0,0
0.863,0.741,0.741,1,0,0,0,0.974,0,0,0
0.863,0.741,0.741,1,0,0,0,0.974,0,0,0
0.863,0.741,0.741,1,0,0,0,0.974,0,0,0
0.863,0.741,0.741,1,0,0,0,0.974,0,0,0
0.863,0.741,0.741,1,0,0,0,0.974,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,1,0,0,0,0.889,0,0,0
0.727,0.741,0.741,0,0,0,0,0.889,0,0,0
0.727,0.741,0.741,0,0,0,0,0.889,0,0,0
